,cost
82646487897860533,116.73166823387146
91199307848333966,36.11592936515808
42487447924371572,1.7390401363372805
117150171488839771,7.560478925704956
237513966237510012,1.456580400466919
3825983435716928,101.62092518806458
31448436213912698,103.52499175071716
6491074271765072,157.38122248649597
68346471064963864,134.6213675737381
45548079414663925,1.4504013061523438
25510292953427628,198.1546931266784
47651798181409123,117.96715700626373
117148741152098190,184.49385869503018
105351719834401994,97.94658672809602
116286076705826724,105.74382889270782
27907008923030451,10.008078694343567
152206338686168734,6.969395637512207
27937087037956386,1023.3284735679626
13724334109215240,2.6930415630340576
68971176888903849,20.61768865585327
183272368807353270,19.569254636764526
23020805490353915,249.96362149715424
130719366285448722,18.54298710823059
2341056625041967,203.89597749710086
53594170600074240,3.1375529766082764
33316470483363001,262.50329399108887
25612500127449302,3.267000675201416
19277153339958203,41.23798584938049
54590203542813612,301.2892233133316
15665967433180285,41.13695740699768
9466900510239061,116.95386242866516
960863609761637,108.27270090579987
265057549492006432,14.911535263061523
11016767775301400,0.9950518608093262
45174098907352789,106.43427467346191
226068690698586,182.37988102436066
44388214559098065,7.910030126571655
354214342551883202,9.872163891792297
27072980895742038,62.83231830596924
57862174692513557,2.4518380165100098
15362249813035066,20.55737292766571
1275372140119606,25.173662662506104
114008256042379878,2.8155555725097656
107749191806409729,470.6233457326889
57428133940201609,544.7017508745193
179863293630482622,677.3230301141739
27992616526313537,3.199700355529785
37020730952677219,5.212244987487793
187157260183993583,200.34717798233035
57757608208274802,4.780030250549316
27903709599575906,126.30087518692017
31971299671189952,3.918980836868286
49894623361264524,4.827762603759766
18368406512137620,194.81661665439606
34671349308522963,53.09435594081879
54112753446797054,545.851225733757
170916280614891038,473.4083729982376
349378492061706539,3.2031004428863525
13929469167118045,54.68700098991394
72828251300315756,93.04189932346344
73208324217842071,30.718873381614692
51853309001880253,3.306246042251587
133513871118831900,730.8698477745056
161769289679413050,28.475079536437985
6050994229366992,85.72953987121582
6904988222823350,106.88016164302826
31142446903726118,3.3501288890838623
15292524759099453,5.413758993148804
35148051568072354,2.96134877204895
300320089911730125,106.19598913192748
321054237128497052,3.7170372009277344
6548958250245421,2.8861958980560303
11253627597192843,2.168074607849121
14676051943060333,49.1205313205719
70881555758522600,78.86092495918274
121684411859361519,383.2875689268112
28062037397777903,17.03351092338562
159943619568246117,12.333903312683104
284426117914839969,2.401571750640869
406099589406960264,4.907183170318604
443777212326918415,29.976333498954773
67097563002536454,2.455206871032715
14763526689724460,75.1992883682251
176455044615927,213.24436843395233
32206118047283288,179.6598356962204
392651761081986080,4.048922061920167
30103011460671163,232.467231631279
21901950511614563,801.4205737113953
23946274141336607,3.9704787731170654
13753275745931338,3.01700758934021
15909738547967298,184.27954852581024
13893582415587066,919.6247103214264
146121860656657875,165.88616931438446
22763090824607434,254.0522347688675
267728918943727596,8.609613418579102
12473575703204904,284.1764633655548
19345511101769615,9.893385887145996
13397597094579883,4.628051996231079
118964890949056351,3.0761442184448247
26831083131846468,967.7829946279526
28835276226148450,28.320242524147034
18388382852574662,24.063999772071842
194923959544481009,368.24746000766754
112138737244754934,7.346208333969116
186374739037376,665.5740500688553
22223557301249574,702.8355803489685
163988808767659232,72.17176461219788
11091713510369220,3.13753604888916
122340061834357022,27.089254498481747
155891677434050144,848.6762554645538
251449342639116233,231.0061630010605
21505725027228961,311.4084197282791
43656717698091713,8.311826229095459
41171833193484391,42.458550214767456
201582014158993270,2.6892085075378414
236868853075780774,1.246668815612793
16533979726710258,887.9964337348938
29540431507335375,1.3836805820465088
81430795413687865,3.476900815963745
57755022118038560,166.81732642650604
32247758380391872,13.385319471359253
27567377973328481,7.004106760025024
1266434840282806,2.6220500469207764
19963738647588565,188.20238888263702
47770060140063977,195.72323381900787
358340244629894428,21.789479255676273
32410053641720814,12.506296873092651
195887473478268,117.17429709434509
6752961629994230,2.011824607849121
2752398831330977,1.7214682102203371
3721290604016779,1.486067533493042
23190937932011498,254.16635823249817
15634800813099488,5.845571994781494
77568336577949115,1.4921469688415527
12435531426856341,22.908074021339417
31477508494108041,1.590580701828003
51360785310513052,2.6335971355438232
31697957820366164,32.87136793136597
121419588924899015,26.515907764434814
490090572109335513,9.924947500228882
4037450601451361,45.21139347553253
22624426913700425,222.30633115768433
82410990273550290,4.300708293914795
14738192821090280,1.5296673774719238
95384486062928495,62.65550410747528
50562832280477752,25.643280267715454
308040500024118277,1.5370285511016846
22092035263894217,6.153691291809082
13444221437895675,69.14862167835236
6983110563057696,3.3244197368621826
28856187332068404,3.358108758926392
399959156499509110,206.81135773658752
36273379152341271,97.45862340927124
34040527012881689,105.30676484107971
5417367827809716,623.4411073923111
88970152027870592,14.623572587966919
39785975615977,2.93396258354187
33919139790977132,47.47404766082764
86134012721286843,79.47187519073486
34606061704115105,1.7437176704406738
73066249140628052,186.03655886650085
67258528670717129,5.401813983917236
7051056822584774,1.9625954627990725
3783397043339144,71.86161851882935
11306157442012267,1.481029033660889
18450893943387517,4.057657957077026
266243333649083823,124.9180829524994
127441583411737294,2.4952971935272217
85801023853920428,21.919302463531494
47886844201617876,7.126444339752197
96865890917858269,3.836762666702272
3731551867135607,62.356645822525024
98868375550261285,3.133437395095825
33675759789754401,3.637936592102051
85987711258921157,120.64753830432892
8062360831806978,127.28439569473267
45602489894422016,161.09627544879913
409645896188679193,28.498634099960327
74432898796864184,6.361661672592163
44110624479623844,3.3595633506774902
34962794528753962,4.949580430984497
42105896310143363,95.68393898010254
4119619258960875,89.17987596988678
9339780005218392,200.4753135442734
5727175545252064,64.08983361721039
96120475169216439,276.35737359523773
30976662422311039,221.2130743265152
3551198614103642,12.593523979187012
391327115226372948,9.275312662124634
36193351308046441,77.4591269493103
311041121039526485,27.641945719718933
9563457463048222,31.348921775817868
64316834776935709,4.617985486984253
76505660927743957,148.01143753528595
98371218077077730,12.174706220626833
44318644524024145,153.72159254550934
4891439878058004,416.32273745536804
45365153091146460,182.24503672122955
9735787510624514,2.661938667297364
794638039019659,125.4416261911392
81088234669587020,12.676796913146973
79805990906682131,24.685275197029117
9559929060867481,55.659178614616394
37279504605286538,31.76154112815857
9877003506934759,30.314191341400143
46801958327388021,2.880180835723877
15314844028951064,1.1786994934082031
16406771594585499,2.816702127456665
18325372658686632,27.278619170188904
23099098029176423,6.862478613853455
28226287381262025,1.4159598350524902
62201089187773309,78.10632598400116
355145651811765252,21.832386493682865
96612320163390901,24.045503616333008
86972386597742,13.287737965583803
75616134523829002,64.67484486103058
100502274537963459,2.2061352729797363
165586024208328972,9.191362738609314
4692616730923338,823.6160196065903
88129446004506050,58.71254348754883
7673705977094755,1.5786640644073486
163739403791208682,8.967344999313354
27921174851521148,6.642627239227295
219374864232919389,1.4797582626342771
14272998890897218,308.91472840309143
10506338037192042,19.86623990535736
18953020261372272,67.64907228946686
66542217063848208,186.54795956611633
430329616812330309,5.137607932090759
127976610971130104,22.328768730163574
308830544335150266,3.9508678913116455
31884290852442361,15.019132733345032
82163191480031888,3.583488702774048
24118630084216716,14.656221628189087
25782526203353210,1.9592673778533936
29160993187327796,75.23995125293732
14211192797744821,49.48716592788696
335886467595447831,8.088780641555786
55813413926938457,6.2453413009643555
90263899249324165,39.057281613349915
150953139554654428,6.249196648597717
12041962205224340,24.182374596595764
3824575428803624,7.669108867645264
21991130223452056,5.18623423576355
39988910874610727,6.427694201469421
444700671322570022,313.6151180267334
369847125180500208,79.47775197029114
269879358452740497,9.306808948516846
61019355656074977,29.631527423858646
95815697361254180,6.338587999343872
98137351755236418,7.07016658782959
33811008701413001,98.80646181106567
112111942449689034,394.7583911418915
68099381177886404,4.397873401641846
8087940247645872,312.629142165184
42382122720541476,27.802246570587158
11273742108713795,0.9897818565368652
53394862284112470,13.955631256103516
66570176969585589,57.74984312057495
27572610976707353,34.28116548061371
3150268296808092,257.4412090778351
13896637613885725,3.764618635177612
380304733795430259,173.78307592868805
140555383235726856,3.312204599380493
465516051076290,14.391512274742126
6377714265905696,3.62419867515564
6441407442402909,15.191999554634094
65205575745691846,131.97220158576965
79296655149718031,6.542999505996704
30030300647342447,2.904815912246704
124336626711823127,4.623430490493775
320873202391112235,3.362303256988526
38245315674476348,16.16945791244507
1955789877925700,12.38105058670044
423048017062492367,2.7836132049560547
5019136760493922,28.359046697616577
7193343799429514,3.45431923866272
108019633999000152,10.624650955200195
110642525326009422,51.6301794052124
73872710875486809,13.572973489761353
49089154817998987,11.592373967170715
109218154468079836,14.39780080318451
14128633932077695,17.645630359649658
7571918749570086,8.091010808944702
4591389993942332,34.525375962257385
144835056759579736,16.046104311943054
76860997116241631,3.5403032302856445
236232032103579674,36.81314957141876
18699020636284082,172.49592995643616
63668953588731862,3.193442344665528
395566581835239857,13.391284704208374
2099751874889223,87.40318620204926
559137967796900490,11.884690284729004
214584431256960942,6.9908974170684814
14614672767062822,3.196450710296631
17768126213334005,2.6243393421173096
4766821298880630,3.1684763431549072
14723688361816198,126.6770931482315
22539894538296157,33.71497595310211
13894737130088541,21.655893445014954
11337218775788005,170.6514791250229
196076067629715473,97.52652680873872
379095210614393778,136.75655448436737
33717063592894755,33.06174397468567
62140398120344095,30.885413646698
220266270229217369,344.35389173030853
107471334123931808,47.02569615840912
111965479540511,15.31928825378418
46993555097534957,38.9023323059082
23321230366325852,104.5277067422867
4062604458366569,9.580673217773438
71704361204316924,87.81367039680481
62791333181528900,14.972207188606262
35976189678926134,29.927422285079956
100009027921868204,14.335827946662903
107522673953550556,2.6207311153411865
11909134961702602,12.335337400436401
154173426636080179,156.5810673236847
235457002517759433,70.77041697502136
15760724645931252,3.184131860733032
264543187838667654,10.088933229446411
29292918808561384,4.549826383590698
202146757348696780,19.713345646858215
200957429225687824,6.834160327911377
19298426506941264,2.9336111545562744
1285199493060889,74.1195330619812
11017924325916268,128.91879796981812
133184353680586299,229.44810366630554
209968380846547,11.821367621421814
15805490076553957,30.582741022109985
14541973980678308,179.02311515808105
26254513938293016,4.567142724990845
147539823720870336,69.9457139968872
16533414172114291,378.03632724285126
270684540239279607,3.8073620796203618
124900899121822559,54.605164647102356
45143242896001400,3.491617679595948
377013784426392693,4.646453857421875
18970792838293728,3.9660372734069824
55731266328233240,2.8329558372497563
122776866882623355,4.342779159545898
185883899598492055,1.6331193447113037
13308317571938081,117.78893458843231
1311842697684005,5.6793564558029175
16390267410141925,2.7994494438171387
27186224278540143,111.73062050342561
540160313399947,125.3567943572998
1265098348033864,6.523060083389282
66437652203731830,4.550485849380493
3858083713976044,1.5146136283874512
7392299147910468,249.40802991390228
130939329720777238,5.132855415344238
30291677738110630,6.019623994827271
21303228155795445,90.25670671463013
7677135470051293,4.5123560428619385
227826437197028779,10.90168023109436
5284835387373169,165.0772476196289
3528604821813237,2.903557300567627
44196606220476765,1.355522394180298
12478629013591743,3.033109903335572
6306174917987533,1.7181663513183594
98082766227463271,6.679627418518067
56095374132936408,4.226222991943359
3842585570621918,11.899876594543459
1534816777666886,1.8809504508972168
73332655677224972,493.9570093154907
77933401457993741,19.19102919101715
10270277859437503,62.4233523607254
139413934241790055,6.959638953208923
20792836575925751,2.0851261615753174
229226551345494643,7.56032395362854
317396792491140855,1.865611553192139
3545546627396470,2.176259756088257
15702012353854170,124.67697691917421
141190268280982457,1.3696846961975098
2752374304368782,3.282341241836548
114324295060135697,2.39725661277771
7101197551768090,1.2252700328826904
81060997442777826,8.754164099693298
90426829193713976,6.865735769271851
79055810248166594,2.718454599380493
4524074147335557,84.4630309343338
49434758296190740,2.253172874450684
64994183526057914,596.0798815488815
37866929357004781,41.83631253242493
229742166487757646,162.1832879781723
11296240121495131,39.877992033958435
80441280597414306,3.820295572280884
41257278699621324,40.97622466087341
14143281299585933,1.3501060009002686
3887579873258290,165.72227215766907
467196623815970565,37.66339981555939
31001583870843397,13.343866229057312
6705783188917448,16.45013689994812
52499658311353373,3.170740365982056
58074514851582182,22.525421500205994
440221466802954388,4.321285247802734
64444571240853172,67.21331548690796
4135284078718973,144.24881768226624
9833672296632591,29.638072609901428
461659733527198854,15.185025215148926
46172773257907726,5.07108998298645
49006373038990133,63.52443885803223
93577535882277246,210.20719063282016
35265889626843576,13.154025554656982
4227311895162274,31.309667706489563
4002048928437841,102.36453771591187
4950292981706754,14.960699319839478
83756460607493851,45.82749938964844
9727453866884320,15.764291048049929
58388949160942312,10.30600929260254
67207190229997506,132.0633190870285
484649760475649817,15.64353084564209
33498638481654561,3.660531044006348
40924524977633365,3.101347208023072
61279975343975305,6.610494136810303
39879213116904731,26.999602437019348
8593913997694903,9.757439970970154
71780925344845051,87.13450956344604
71707164140800161,55.85763645172119
431109092737407541,266.7187374830246
30342389707691813,5.5615222454071045
353283563244097197,3.3864450454711914
19209731093953385,2.273813486099243
125647924893115433,3160.9172694683075
221099004701793198,7835.487944841385
2593550941901256,3.2708139419555664
111643440625747263,0.9934182167053224
20009754010874620,1.6946673393249512
2239194002216079,4931.538241147995
1383248586065289,751.0691421031952
302758339368438,2.737151861190796
121213734768288675,585.3718422651291
30458019777800950,268.6231197118759
28539724674382392,2.9927165508270264
64232037609863720,4.291041374206543
29752609412446346,2203.937026977539
71140799462200534,188.1214736700058
21365986556441328,16222.622126340868
5976541208260588,1645.3226894140244
13437386591941804,0.9766879081726074
27300102385088241,5305.74999153614
54319653696700263,5682.10750746727
31573546872545826,5050.080647945404
68511500992344517,1.482346773147583
63511404176503584,2043.1427659988403
211388311027114597,457.26921916008
78017631817490412,7.522231817245483
59234294287232703,3.782381772994995
42948000678317671,642.912792801857
25400429286735986,4.566364526748657
193945708075681620,9745.905270576475
19334628601104640,0.9902334213256836
5492889176532976,195.91107618808746
61825037082787336,3.1137094497680664
203761465278494300,300.4363828897476
71343028480366859,1.5539882183074951
255770503712097340,1.462998390197754
16184665401841651,179.76974654197693
123806033242657638,1.45373797416687
37885279077270038,3168.7883709669113
25195700194405752,94.9909360408783
1096694327693994,3119.758259177208
3392567655250129,97.68622517585754
66721332710494656,2268.134737730026
148940914447439487,4.872875213623047
190955289403986932,1.9274015426635744
393927775483167698,292.61394429206854
52802432937627160,3.786093235015869
33682730996170344,9.454760789871216
100098259404867435,3512.9459273815155
16543533045855271,8.227483987808228
116429979381972468,491.00540268421173
77282772447191420,7172.4118411540985
128392034941372972,21398.108407378197
27561073091330545,2.9570178985595708
21589219247660235,588.7341026067734
3565526839157355,298.72525358200073
17663904364544302,1317.465857744217
19488689980683887,4.808906316757202
31754535560611,1175.25472509861
13744478672679609,3.272000074386597
15257563216257535,2.8490331172943115
10728397627374729,1898.7014199495318
65155743315126030,9.160174369812012
49805686882298494,6.656415700912476
68359136195349097,2707.1077392101283
130912487081758119,257.8560938835144
62944496908447532,266.6468541622162
80103155818335849,3.768250465393067
10225942142840123,3.9350099563598633
221115471794211067,335.81343626976013
161405220055350230,1661.9965707063675
129536735893806353,1666.4396055936813
38706093709309967,2.984474897384644
3500677361985577,5.054595708847046
12752211666818489,973.4533784389496
3155779152452844,3879.142578721047
54122603325484672,366.0360823869705
62398658960322696,1025.4324810504913
41659275145239397,5450.382831931114
63999461927906994,221.61557495594025
2136907986584922,9243.818070411682
103604070630824197,2.3113315105438232
19480368148775015,3.444183588027954
29311267167582325,3.864299774169922
6072101119995926,275.2018117904663
69945771044230085,8.86743426322937
15383853780071888,2.204761981964112
7407350534372988,16.23833131790161
27786983063433479,353.3493307828903
54334324045406719,7020.171402215958
16095099738463760,5763.66525888443
4655825084358762,5.667701959609985
14672642654960191,1013.1613014936447
66156367129447362,276.0802301168442
67154409948699451,5611.414435982704
79192643003883129,1601.4001718759534
5978117797119560,637.8892147541046
27603444426931477,4123.730029582977
15646635217799955,314.06901800632477
28489884510189696,410.61712753772736
16648436599074144,7714.902902603149
11940094980237245,753.5679529905319
127242410490938693,370.8428589105606
21127296293298657,514.5021243095398
119712160119952948,978.3860354423522
18473236391963660,309.9930695295334
2301295348074871,1040.6283382177353
27583879635199477,2.8270387649536133
1291136723455731,11.493948698043823
18585286099070448,303.66577792167664
13774338246227042,5228.834317922592
211989408778815780,7.567473411560059
24964491648987616,365.6563001871109
17016803629795676,4.377734184265137
246055012384007987,22.14686417579651
22042260809088607,3943.2842931747437
145581251636810748,1996.2600066661835
143065216972098847,3147.9441554546365
13304026400318484,3.3376810550689693
127336659493041855,762.6956804990768
200410235899058959,445.5713064670563
10835899563744469,1064.0271495580673
28028129524116804,969.47856092453
283861315964504797,2.789893865585327
106224760358715541,323.4903678894043
10922466848953829,219.09734773635864
28572265628557506,1225.9458787441254
80702465168461533,4.967117786407471
4642671312177421,3.020871162414551
32079441254100540,3917.265339255333
117876058463651427,6259.108265995979
47986509763101937,189.97853791713715
4886933402435780,2654.0540380477905
55633142574314592,2.563237190246582
9757627680445201,1203.161547422409
40217031638552214,8916.260559678078
12228587546037246,1662.624471783638
2173603999751054,347.86729776859283
19539388202697955,3191.317474603653
38837419904199529,10415.959850311276
33895267018560154,2.9177441596984863
60740750101523955,5.431865453720093
68903880402603879,121.5993413925171
113935506913732921,2.651012420654297
4822161427092258,5944.35737657547
4882278260466065,3.8617935180664062
19908503993462403,1.298401117324829
21545813459156155,182.3903374671936
147303586017477700,165.78793096542358
29697071936579133,5.560101747512817
133220872189155,1.6566765308380127
20214428310103763,2.5709002017974854
109448135422636623,96.24874711036682
454713801956714473,1.7458014488220213
27906163207635367,848.1534848213196
40596749968238066,3493.9911762475967
90294960941214436,1106.5076177120209
147570471320524305,4.854173421859741
78750617220944839,2569.8532136678696
24887567010857414,195.05905795097348
7498333154241186,1370.7224884033203
96374003995188980,205.81480658054352
37841840673188779,1615.6498519182205
471471175957981122,490.0706044435501
93015729934515023,215.66421389579773
97522126578677476,2.54158091545105
271648968277798152,3255.3078637123112
183387217432366514,3829.97880256176
57539465921343336,1252.7125642299652
5176669074978752,309.2561444044113
4658823800760752,6.543337106704712
379519764204964181,3.044014930725098
64501512420069020,3998.0943868160243
99131717235154754,2428.5701928138733
50373732728666607,303.80661261081696
3890643185898221,1171.2160719633102
31372302617510169,6398.506601929665
98658521970031244,4203.446474790573
55853135480215962,19000.409922242165
337771206143745398,960.4490058422089
38602174621422862,793.2531700134277
455917789734020879,1109.6911443471909
51577043057327507,1813.856733560562
9083162835715392,4279.6889045238495
76892440108472452,3967.5482429265976
65603762591971170,228.56160712242126
299190128147373738,1199.3342518806458
61827239462651923,14.25541377067566
9837723338610456,16.694401741027832
172605606553161033,4.734042406082153
1875017784898632,48.07639515399933
65836920050636481,945.0991443395615
8191981088187738,3.510247230529785
19453431502679926,1390.6111171245575
9370598557190192,19.12422752380371
68744687201944200,479.81018006801605
25526358101141388,1087.6561155319214
450708538445218306,7.2397541999816895
74410810569556117,1.990792751312256
132961547466237716,776.735144495964
136586398942721834,1.596428394317627
2472653926719208,2.612112045288086
142786005258680237,3.07609486579895
30572059869834247,144.7834837436676
95715321760306308,3.9856364727020255
287646675642645554,1790.8055030107498
15648249536490425,1.6850740909576416
121503549122446111,148.42214822769165
427793824850868078,1228.4583597183228
6197520902584898,657.763130903244
119996938293540125,1.68829345703125
29801553701651541,2.202847719192505
27504655100248421,5.328774690628052
124421281461647524,2.2587313652038574
95991538235853163,4.185882091522217
60089613064784503,29.195324420928955
34785226386751416,615.3567589521408
10866215571931116,5470.715482234955
59358822586906323,1.2551908493041992
354614547628248807,2.7728021144866943
48310736255790482,1463.5388383865356
358284410433463507,167.54229092597961
20881948070183605,1.8826301097869875
19335359728360325,93.4183269739151
56246857634841198,3.140748977661133
53934719687463679,601.7677255868912
132277790901541983,4.73174786567688
172151780770253101,92.36613285541534
21928215579808885,233.84572529792786
30094323677352018,6698.426404714584
35561445419897268,112.04867470264435
10021145794318297,1948.0885343551631
3483161888489176,1612.7137703895569
51127173617034504,52.975555777549744
40542617123423486,45.249831199646
13031333372145970,363.65728068351746
19165366764963224,1.7865900993347166
126746183824984903,7.874796628952026
44471510197294757,721.1875205039978
234437673833705992,1139.0942161083221
365556641256903189,237.94455695152283
154518748391153395,2425.405382156371
22329375575761368,2378.158776640892
51687709468188043,8.44505763053894
6657589413999469,5267.269561767578
65920384920797171,121.57636618614197
11248470261741781,1263.7155187129974
18232213573141298,2005.3153258562088
31540325522105519,23.37058091163636
498386411393795628,175.32758748531342
31166250484377855,793.4569405317307
315417283309207132,150.37852370738983
23892456388492516,2.1814849376678467
35060187215018368,160.43555331230164
17292081267039678,2.624851942062378
16469535171510182,3902.2352392673492
4589375933871617,4.149495840072632
17150916675942641,126.67867541313171
3021985545458443,409.87158274650574
417316433531142088,5.765017509460449
6227671520050939,9219.171712040901
48591660929505404,13.455752849578856
17305232699512970,1192.5832241773605
31846293451659348,3532.5899184942245
46672926964238756,4.309410810470581
38731729350949027,4.2178709506988525
1856198296289260,14.332119464874268
21359974297252608,497.55496883392334
33986078092809067,120.17620229721071
6627134660633580,131.5667997598648
478383159902528199,1500.698947429657
369821897657330117,432.79887449741364
10946906875375082,8.501465082168579
38201499630764788,1535.878609418869
62075263032224166,131.564439535141
276220529510358474,3.264742374420166
296623674350165603,376.02277159690857
5581871035097244,5.310285329818724
138930109444715454,499.5464607477188
21776789814692358,127.89136791229248
162859599673086368,966.6026768684387
220414559696870174,175.82241714000702
161034971878869933,4284.758828878403
100724753214422306,9.078472137451172
109317185654678804,6996.144456267357
23029756046803040,11.424437999725342
14049871807388482,5.150682210922241
20136817982327694,199.21423876285553
14332839022384728,2811.7736839056015
133338558398472236,944.5105317831039
28417266087836230,8.12182092666626
26204514090457520,1474.7827099561691
22764268934440332,2.862459182739258
166425869407675039,4.435154676437378
24272422801844431,149.4225833415985
27904807595767476,184.3974311351776
258022094361570497,184.951957821846
10440603855591354,2353.5553532838826
227141821208383459,258.99737441539764
2840513249107280,1197.8108463287354
270153729056457491,883.3359743356705
10871398871327365,623.2656797170639
8181914115204738,4082.768009662628
65754897284499302,6442.343894481659
53364747122016973,889.2705308198929
20777096119955184,2199.4600023031235
32263590957540452,79.02645301818848
23955134298180396,1.3654279708862305
122131119410580090,3.651997566223145
219493914398270591,488.7551373243332
33488778399351810,614.1230381727219
36947853159447321,3.765614748001098
108181217615948935,250.28015053272247
42384351665910154,543.4580454826355
1208689522410716,111.26406633853912
1832127518135038,2598.0033638477325
146687479548766567,2.071427345275879
63560823049739728,17.522871732711792
267019154878244685,51.98790454864502
331406097887838820,4.52558970451355
5221346120982379,1.370676040649414
