,num_samples,num_classes
179537471779707980,83021,26
376933446844667961,83021,26
98261094348242903,83021,26
745837207799414,83021,26
34072193615836489,83021,26
45203012296272093,83021,26
11837556118057288,83021,26
72722256432750941,83021,26
665961596084652,83021,26
39656885203827643,83021,26
115466965154529974,83021,26
47116637070601682,83021,26
48674611725411088,83021,26
18455998592333931,83021,26
65974704747476,83021,26
14234605544829489,83021,26
301429567467222182,83021,26
53037567251271882,83021,26
84462768524352215,83021,26
56350124594922575,83021,26
87657141818597390,83021,26
502618439303477112,83021,26
79690108494641654,83021,26
3791072729460488,83021,26
428538507615618356,83021,26
3882588390069601,83021,26
32307365751316984,83021,26
54927315200199782,83021,26
36366750773868302,83021,26
92482992656381848,83021,26
7266229956407974,83021,26
42472655860695539,83021,26
30497829674406346,83021,26
71030883657526602,83021,26
8985867730078414,83021,26
9000055288893067,83021,26
47113546487082393,83021,26
68314632099170259,83021,26
9807960688271499,5775,21
7459198860207711,5775,21
26869941578572375,5775,21
28016350318507554,5775,21
82646487897860533,5775,21
91199307848333966,5775,21
42487447924371572,5775,21
117150171488839771,5775,21
237513966237510012,5775,21
3825983435716928,5775,21
31448436213912698,5775,21
6491074271765072,5775,21
68346471064963864,5775,21
45548079414663925,5775,21
25510292953427628,5775,21
47651798181409123,5775,21
117148741152098190,5775,21
105351719834401994,5775,21
116286076705826724,5775,21
27907008923030451,5775,21
152206338686168734,5775,21
27937087037956386,5775,21
13724334109215240,5775,21
68971176888903849,5775,21
183272368807353270,5775,21
23020805490353915,5775,21
130719366285448722,5775,21
2341056625041967,5775,21
53594170600074240,5775,21
33316470483363001,5775,21
25612500127449302,5775,21
19277153339958203,5775,21
54590203542813612,5775,21
15665967433180285,5775,21
9466900510239061,5775,21
960863609761637,5775,21
265057549492006432,5775,21
11016767775301400,5775,21
45174098907352789,5775,21
226068690698586,5775,21
44388214559098065,5775,21
354214342551883202,5775,21
27072980895742038,5775,21
57862174692513557,5775,21
15362249813035066,5775,21
1275372140119606,5775,21
114008256042379878,5775,21
107749191806409729,5775,21
57428133940201609,5775,21
179863293630482622,5775,21
27992616526313537,5775,21
37020730952677219,5775,21
187157260183993583,5775,21
57757608208274802,5775,21
27903709599575906,5775,21
31971299671189952,5775,21
49894623361264524,5775,21
18368406512137620,5775,21
34671349308522963,5775,21
54112753446797054,5775,21
170916280614891038,5775,21
349378492061706539,5775,21
13929469167118045,5775,21
72828251300315756,5775,21
73208324217842071,5775,21
51853309001880253,5775,21
133513871118831900,5775,21
161769289679413050,5775,21
6050994229366992,5775,21
6904988222823350,5775,21
31142446903726118,5775,21
15292524759099453,5775,21
35148051568072354,5775,21
300320089911730125,5775,21
321054237128497052,5775,21
6548958250245421,5775,21
11253627597192843,5775,21
14676051943060333,5775,21
70881555758522600,5775,21
121684411859361519,5775,21
28062037397777903,5775,21
159943619568246117,5775,21
284426117914839969,5775,21
406099589406960264,5775,21
443777212326918415,5775,21
67097563002536454,5775,21
14763526689724460,5775,21
176455044615927,5775,21
32206118047283288,5775,21
392651761081986080,5775,21
30103011460671163,5775,21
21901950511614563,5775,21
23946274141336607,5775,21
13753275745931338,5775,21
15909738547967298,5775,21
13893582415587066,5775,21
146121860656657875,5775,21
22763090824607434,5775,21
267728918943727596,5775,21
12473575703204904,5775,21
19345511101769615,5775,21
13397597094579883,5775,21
118964890949056351,5775,21
26831083131846468,5775,21
28835276226148450,5775,21
18388382852574662,5775,21
194923959544481009,5775,21
112138737244754934,5775,21
186374739037376,5775,21
22223557301249574,5775,21
163988808767659232,5775,21
11091713510369220,5775,21
122340061834357022,5775,21
155891677434050144,5775,21
251449342639116233,5775,21
21505725027228961,5775,21
43656717698091713,5775,21
41171833193484391,5775,21
201582014158993270,5775,21
236868853075780774,5775,21
16533979726710258,5775,21
29540431507335375,5775,21
81430795413687865,5775,21
57755022118038560,5775,21
32247758380391872,5775,21
27567377973328481,5775,21
1266434840282806,5775,21
19963738647588565,5775,21
47770060140063977,5775,21
358340244629894428,5775,21
32410053641720814,5775,21
195887473478268,5775,21
6752961629994230,5775,21
2752398831330977,5775,21
3721290604016779,5775,21
23190937932011498,5775,21
15634800813099488,5775,21
77568336577949115,5775,21
12435531426856341,5775,21
31477508494108041,5775,21
51360785310513052,5775,21
31697957820366164,5775,21
121419588924899015,5775,21
490090572109335513,5775,21
4037450601451361,5775,21
22624426913700425,5775,21
82410990273550290,5775,21
14738192821090280,5775,21
95384486062928495,5775,21
50562832280477752,5775,21
308040500024118277,5775,21
22092035263894217,5775,21
13444221437895675,5775,21
6983110563057696,5775,21
28856187332068404,5775,21
399959156499509110,5775,21
36273379152341271,5775,21
34040527012881689,5775,21
5417367827809716,5775,21
88970152027870592,5775,21
39785975615977,5775,21
33919139790977132,5775,21
86134012721286843,5775,21
34606061704115105,5775,21
73066249140628052,5775,21
67258528670717129,5775,21
7051056822584774,5775,21
3783397043339144,5775,21
11306157442012267,5775,21
18450893943387517,5775,21
266243333649083823,5775,21
127441583411737294,5775,21
85801023853920428,5775,21
47886844201617876,5775,21
96865890917858269,5775,21
3731551867135607,5775,21
98868375550261285,5775,21
33675759789754401,5775,21
85987711258921157,5775,21
8062360831806978,5775,21
45602489894422016,5775,21
409645896188679193,5775,21
74432898796864184,5775,21
44110624479623844,5775,21
34962794528753962,5775,21
42105896310143363,5775,21
4119619258960875,5775,21
9339780005218392,5775,21
5727175545252064,5775,21
96120475169216439,5775,21
30976662422311039,5775,21
3551198614103642,5775,21
391327115226372948,5775,21
36193351308046441,5775,21
311041121039526485,5775,21
9563457463048222,5775,21
64316834776935709,5775,21
76505660927743957,5775,21
98371218077077730,5775,21
44318644524024145,5775,21
4891439878058004,5775,21
45365153091146460,5775,21
9735787510624514,5775,21
794638039019659,5775,21
81088234669587020,5775,21
79805990906682131,5775,21
9559929060867481,5775,21
37279504605286538,5775,21
9877003506934759,5775,21
46801958327388021,5775,21
15314844028951064,2436,33
16406771594585499,2436,33
18325372658686632,2436,33
23099098029176423,2436,33
28226287381262025,2436,33
62201089187773309,2436,33
355145651811765252,2436,33
96612320163390901,2436,33
86972386597742,2436,33
75616134523829002,2436,33
100502274537963459,2436,33
165586024208328972,2436,33
4692616730923338,2436,33
88129446004506050,2436,33
7673705977094755,2436,33
163739403791208682,2436,33
27921174851521148,2436,33
219374864232919389,2436,33
14272998890897218,2436,33
10506338037192042,2436,33
18953020261372272,2436,33
66542217063848208,2436,33
430329616812330309,2436,33
127976610971130104,2436,33
308830544335150266,2436,33
31884290852442361,2436,33
82163191480031888,2436,33
24118630084216716,2436,33
25782526203353210,2436,33
29160993187327796,2436,33
14211192797744821,2436,33
335886467595447831,2436,33
55813413926938457,2436,33
90263899249324165,2436,33
150953139554654428,2436,33
12041962205224340,2436,33
3824575428803624,2436,33
21991130223452056,2436,33
39988910874610727,2436,33
444700671322570022,2436,33
369847125180500208,2436,33
269879358452740497,2436,33
61019355656074977,2436,33
95815697361254180,2436,33
98137351755236418,2436,33
33811008701413001,2436,33
112111942449689034,2436,33
68099381177886404,2436,33
8087940247645872,2436,33
42382122720541476,2436,33
11273742108713795,2436,33
53394862284112470,2436,33
66570176969585589,2436,33
27572610976707353,2436,33
3150268296808092,2436,33
13896637613885725,2436,33
380304733795430259,2436,33
140555383235726856,2436,33
465516051076290,2436,33
6377714265905696,2436,33
6441407442402909,2436,33
65205575745691846,2436,33
79296655149718031,2436,33
30030300647342447,2436,33
124336626711823127,2436,33
320873202391112235,2436,33
38245315674476348,2436,33
1955789877925700,2436,33
423048017062492367,2436,33
5019136760493922,2436,33
7193343799429514,2436,33
108019633999000152,2436,33
110642525326009422,2436,33
73872710875486809,2436,33
49089154817998987,2436,33
109218154468079836,2436,33
14128633932077695,2436,33
7571918749570086,2436,33
4591389993942332,2436,33
144835056759579736,2436,33
76860997116241631,2436,33
236232032103579674,2436,33
18699020636284082,2436,33
63668953588731862,2436,33
395566581835239857,2436,33
2099751874889223,2436,33
559137967796900490,2436,33
214584431256960942,2436,33
14614672767062822,2436,33
17768126213334005,2436,33
4766821298880630,2436,33
14723688361816198,2436,33
22539894538296157,2436,33
13894737130088541,2436,33
11337218775788005,2436,33
196076067629715473,2436,33
379095210614393778,2436,33
33717063592894755,2436,33
62140398120344095,2436,33
220266270229217369,2436,33
107471334123931808,2436,33
111965479540511,2436,33
46993555097534957,2436,33
23321230366325852,2436,33
4062604458366569,2436,33
71704361204316924,2436,33
62791333181528900,2436,33
35976189678926134,2436,33
100009027921868204,2436,33
107522673953550556,2436,33
11909134961702602,2436,33
154173426636080179,2436,33
235457002517759433,2436,33
15760724645931252,2436,33
264543187838667654,2436,33
29292918808561384,2436,33
202146757348696780,2436,33
200957429225687824,2436,33
19298426506941264,2436,33
1285199493060889,2436,33
11017924325916268,2436,33
133184353680586299,2436,33
209968380846547,2436,33
15805490076553957,2436,33
14541973980678308,2436,33
26254513938293016,2436,33
147539823720870336,2436,33
16533414172114291,2436,33
270684540239279607,2436,33
124900899121822559,2436,33
45143242896001400,2436,33
377013784426392693,2436,33
18970792838293728,2436,33
55731266328233240,2436,33
122776866882623355,2436,33
185883899598492055,2436,33
13308317571938081,2436,33
1311842697684005,2436,33
16390267410141925,2436,33
27186224278540143,2436,33
540160313399947,2436,33
1265098348033864,2436,33
66437652203731830,2436,33
3858083713976044,2436,33
7392299147910468,2436,33
130939329720777238,2436,33
30291677738110630,2436,33
21303228155795445,2436,33
7677135470051293,2436,33
227826437197028779,2436,33
5284835387373169,2436,33
3528604821813237,2436,33
44196606220476765,2436,33
12478629013591743,2436,33
6306174917987533,2436,33
98082766227463271,2436,33
56095374132936408,2436,33
3842585570621918,2436,33
1534816777666886,2436,33
73332655677224972,2436,33
77933401457993741,2436,33
10270277859437503,2436,33
139413934241790055,2436,33
20792836575925751,2436,33
229226551345494643,2436,33
317396792491140855,2436,33
3545546627396470,2436,33
15702012353854170,2436,33
141190268280982457,2436,33
2752374304368782,2436,33
114324295060135697,2436,33
7101197551768090,2436,33
81060997442777826,2436,33
90426829193713976,2436,33
79055810248166594,2436,33
4524074147335557,2436,33
49434758296190740,2436,33
64994183526057914,2436,33
37866929357004781,2436,33
229742166487757646,2436,33
11296240121495131,2436,33
80441280597414306,2436,33
41257278699621324,2436,33
14143281299585933,2436,33
3887579873258290,2436,33
467196623815970565,2436,33
31001583870843397,2436,33
6705783188917448,2436,33
52499658311353373,2436,33
58074514851582182,2436,33
440221466802954388,2436,33
64444571240853172,2436,33
4135284078718973,2436,33
9833672296632591,2436,33
461659733527198854,2436,33
46172773257907726,2436,33
49006373038990133,2436,33
93577535882277246,2436,33
35265889626843576,2436,33
4227311895162274,2436,33
4002048928437841,2436,33
4950292981706754,2436,33
83756460607493851,2436,33
9727453866884320,2436,33
58388949160942312,2436,33
67207190229997506,2436,33
484649760475649817,2436,33
33498638481654561,2436,33
40924524977633365,2436,33
61279975343975305,2436,33
39879213116904731,2436,33
8593913997694903,2436,33
71780925344845051,2436,33
71707164140800161,72413,25
431109092737407541,72413,25
30342389707691813,72413,25
353283563244097197,72413,25
19209731093953385,72413,25
125647924893115433,72413,25
221099004701793198,72413,25
2593550941901256,72413,25
111643440625747263,72413,25
20009754010874620,72413,25
2239194002216079,72413,25
1383248586065289,72413,25
302758339368438,72413,25
121213734768288675,72413,25
30458019777800950,72413,25
28539724674382392,72413,25
64232037609863720,72413,25
29752609412446346,72413,25
71140799462200534,72413,25
21365986556441328,72413,25
5976541208260588,72413,25
13437386591941804,72413,25
27300102385088241,72413,25
54319653696700263,72413,25
31573546872545826,72413,25
68511500992344517,72413,25
63511404176503584,72413,25
211388311027114597,72413,25
78017631817490412,72413,25
59234294287232703,72413,25
42948000678317671,72413,25
25400429286735986,72413,25
193945708075681620,72413,25
19334628601104640,72413,25
5492889176532976,72413,25
61825037082787336,72413,25
203761465278494300,72413,25
71343028480366859,72413,25
255770503712097340,72413,25
16184665401841651,72413,25
123806033242657638,72413,25
37885279077270038,72413,25
25195700194405752,72413,25
1096694327693994,72413,25
3392567655250129,72413,25
66721332710494656,72413,25
148940914447439487,72413,25
190955289403986932,72413,25
393927775483167698,72413,25
52802432937627160,72413,25
33682730996170344,72413,25
100098259404867435,72413,25
16543533045855271,72413,25
116429979381972468,72413,25
77282772447191420,72413,25
128392034941372972,72413,25
27561073091330545,72413,25
21589219247660235,72413,25
3565526839157355,72413,25
17663904364544302,72413,25
19488689980683887,72413,25
31754535560611,72413,25
13744478672679609,72413,25
15257563216257535,72413,25
10728397627374729,72413,25
65155743315126030,72413,25
49805686882298494,72413,25
68359136195349097,72413,25
130912487081758119,72413,25
62944496908447532,72413,25
80103155818335849,72413,25
10225942142840123,72413,25
221115471794211067,72413,25
161405220055350230,72413,25
129536735893806353,72413,25
38706093709309967,72413,25
3500677361985577,72413,25
12752211666818489,72413,25
3155779152452844,72413,25
54122603325484672,72413,25
62398658960322696,72413,25
41659275145239397,72413,25
63999461927906994,72413,25
2136907986584922,72413,25
103604070630824197,72413,25
19480368148775015,72413,25
29311267167582325,72413,25
6072101119995926,72413,25
69945771044230085,72413,25
15383853780071888,72413,25
7407350534372988,72413,25
27786983063433479,72413,25
54334324045406719,72413,25
16095099738463760,72413,25
4655825084358762,72413,25
14672642654960191,72413,25
66156367129447362,72413,25
67154409948699451,72413,25
79192643003883129,72413,25
5978117797119560,72413,25
27603444426931477,72413,25
15646635217799955,72413,25
28489884510189696,72413,25
16648436599074144,72413,25
11940094980237245,72413,25
127242410490938693,72413,25
21127296293298657,72413,25
119712160119952948,72413,25
18473236391963660,72413,25
2301295348074871,72413,25
27583879635199477,72413,25
1291136723455731,72413,25
18585286099070448,72413,25
13774338246227042,72413,25
211989408778815780,72413,25
24964491648987616,72413,25
17016803629795676,72413,25
246055012384007987,72413,25
22042260809088607,72413,25
145581251636810748,72413,25
143065216972098847,72413,25
13304026400318484,72413,25
127336659493041855,72413,25
200410235899058959,72413,25
10835899563744469,72413,25
28028129524116804,72413,25
283861315964504797,72413,25
106224760358715541,72413,25
10922466848953829,72413,25
28572265628557506,72413,25
80702465168461533,72413,25
4642671312177421,72413,25
32079441254100540,72413,25
117876058463651427,72413,25
47986509763101937,72413,25
4886933402435780,72413,25
55633142574314592,72413,25
9757627680445201,72413,25
40217031638552214,72413,25
12228587546037246,72413,25
2173603999751054,72413,25
19539388202697955,72413,25
38837419904199529,72413,25
33895267018560154,72413,25
60740750101523955,72413,25
68903880402603879,72413,25
113935506913732921,72413,25
4822161427092258,72413,25
4882278260466065,72413,25
19908503993462403,72413,25
21545813459156155,72413,25
147303586017477700,72413,25
29697071936579133,72413,25
133220872189155,72413,25
20214428310103763,72413,25
109448135422636623,72413,25
454713801956714473,72413,25
27906163207635367,72413,25
40596749968238066,72413,25
90294960941214436,72413,25
147570471320524305,72413,25
78750617220944839,72413,25
24887567010857414,72413,25
7498333154241186,72413,25
96374003995188980,72413,25
37841840673188779,72413,25
471471175957981122,72413,25
93015729934515023,72413,25
97522126578677476,72413,25
271648968277798152,72413,25
183387217432366514,72413,25
57539465921343336,72413,25
5176669074978752,72413,25
4658823800760752,72413,25
379519764204964181,72413,25
64501512420069020,72413,25
99131717235154754,72413,25
50373732728666607,72413,25
3890643185898221,72413,25
31372302617510169,72413,25
98658521970031244,72413,25
55853135480215962,72413,25
337771206143745398,72413,25
38602174621422862,72413,25
455917789734020879,72413,25
51577043057327507,72413,25
9083162835715392,72413,25
76892440108472452,72413,25
65603762591971170,72413,25
299190128147373738,72413,25
61827239462651923,72413,25
9837723338610456,72413,25
172605606553161033,32583,38
1875017784898632,32583,38
65836920050636481,32583,38
8191981088187738,32583,38
19453431502679926,32583,38
9370598557190192,32583,38
68744687201944200,32583,38
25526358101141388,32583,38
450708538445218306,32583,38
74410810569556117,32583,38
132961547466237716,32583,38
136586398942721834,32583,38
2472653926719208,32583,38
142786005258680237,32583,38
30572059869834247,32583,38
95715321760306308,32583,38
287646675642645554,32583,38
15648249536490425,32583,38
121503549122446111,32583,38
427793824850868078,32583,38
6197520902584898,32583,38
119996938293540125,32583,38
29801553701651541,32583,38
27504655100248421,32583,38
124421281461647524,32583,38
95991538235853163,32583,38
60089613064784503,32583,38
34785226386751416,32583,38
10866215571931116,32583,38
59358822586906323,32583,38
354614547628248807,32583,38
48310736255790482,32583,38
358284410433463507,32583,38
20881948070183605,32583,38
19335359728360325,32583,38
56246857634841198,32583,38
53934719687463679,32583,38
132277790901541983,32583,38
172151780770253101,32583,38
21928215579808885,32583,38
30094323677352018,32583,38
35561445419897268,32583,38
10021145794318297,32583,38
3483161888489176,32583,38
51127173617034504,32583,38
40542617123423486,32583,38
13031333372145970,32583,38
19165366764963224,32583,38
126746183824984903,32583,38
44471510197294757,32583,38
234437673833705992,32583,38
365556641256903189,32583,38
154518748391153395,32583,38
22329375575761368,32583,38
51687709468188043,32583,38
6657589413999469,32583,38
65920384920797171,32583,38
11248470261741781,32583,38
18232213573141298,32583,38
31540325522105519,32583,38
498386411393795628,32583,38
31166250484377855,32583,38
315417283309207132,32583,38
23892456388492516,32583,38
35060187215018368,32583,38
17292081267039678,32583,38
16469535171510182,32583,38
4589375933871617,32583,38
17150916675942641,32583,38
3021985545458443,32583,38
417316433531142088,32583,38
6227671520050939,32583,38
48591660929505404,32583,38
17305232699512970,32583,38
31846293451659348,32583,38
46672926964238756,32583,38
38731729350949027,32583,38
1856198296289260,32583,38
21359974297252608,32583,38
33986078092809067,32583,38
6627134660633580,32583,38
478383159902528199,32583,38
369821897657330117,32583,38
10946906875375082,32583,38
38201499630764788,32583,38
62075263032224166,32583,38
276220529510358474,32583,38
296623674350165603,32583,38
5581871035097244,32583,38
138930109444715454,32583,38
21776789814692358,32583,38
162859599673086368,32583,38
220414559696870174,32583,38
161034971878869933,32583,38
100724753214422306,32583,38
109317185654678804,32583,38
23029756046803040,32583,38
14049871807388482,32583,38
20136817982327694,32583,38
14332839022384728,32583,38
133338558398472236,32583,38
28417266087836230,32583,38
26204514090457520,32583,38
22764268934440332,32583,38
166425869407675039,32583,38
24272422801844431,32583,38
27904807595767476,32583,38
258022094361570497,32583,38
10440603855591354,32583,38
227141821208383459,32583,38
2840513249107280,32583,38
270153729056457491,32583,38
10871398871327365,32583,38
8181914115204738,32583,38
65754897284499302,32583,38
53364747122016973,32583,38
20777096119955184,32583,38
32263590957540452,32583,38
23955134298180396,32583,38
122131119410580090,32583,38
219493914398270591,32583,38
33488778399351810,32583,38
36947853159447321,32583,38
108181217615948935,32583,38
42384351665910154,32583,38
1208689522410716,32583,38
1832127518135038,32583,38
146687479548766567,32583,38
63560823049739728,32583,38
267019154878244685,32583,38
331406097887838820,32583,38
5221346120982379,32583,38
28165709239298103,32583,38
5076473189021950,32583,38
56283039569451229,32583,38
123007504319528492,32583,38
73562739708242520,32583,38
27286016048574827,32583,38
172602333339386455,32583,38
7851991993163413,32583,38
53304807120670898,32583,38
137426892698982204,32583,38
14198114074227138,32583,38
61283416892631562,32583,38
59060544907130445,32583,38
115130570218448986,32583,38
11203678544498535,32583,38
29538519148884374,32583,38
30080435679673714,32583,38
451707178974077520,32583,38
227340287957034317,32583,38
29241774370853051,32583,38
14801655966424008,32583,38
3514671758126178,32583,38
1852145287390567,32583,38
50506418001483159,32583,38
62356046687479010,32583,38
34572097120100139,32583,38
841658147133105,32583,38
25282616568434952,32583,38
89518635355051807,32583,38
96474761455132880,32583,38
23863277365590358,32583,38
19460627224142769,32583,38
87866911608712499,32583,38
189238567631875350,32583,38
4567217387052434,32583,38
6056750800286468,32583,38
3921408293761910,32583,38
66080781203358161,32583,38
95576868565814619,32583,38
36898487042015542,32583,38
83554670074742236,32583,38
38273784141176276,32583,38
8699728447737141,32583,38
40341237506314776,32583,38
37641998595620627,32583,38
83837086729140808,32583,38
96856996464990816,32583,38
5620413168060654,32583,38
56429206093481828,32583,38
95655917358366845,32583,38
9080219845723127,32583,38
337220636602649274,32583,38
91734900517636598,32583,38
47553934787125574,32583,38
5191673505180203,32583,38
7758297273081752,32583,38
43856137021585608,18900,45
18162702189349349,18900,45
244453108448436529,18900,45
83589243412735392,18900,45
1285399973850265,18900,45
334171111653790293,18900,45
165934653291827941,18900,45
202490533689871935,18900,45
14007924645369696,18900,45
23472625978897040,18900,45
98987501970864103,18900,45
18274487232919050,18900,45
5570709071208328,18900,45
79519832949238190,18900,45
115485167859905079,18900,45
36007481656267902,18900,45
27276865823964496,18900,45
27993579129244189,18900,45
26986700983921500,18900,45
9096075381416281,18900,45
74427435202853185,18900,45
315588065013079333,18900,45
13324303254719636,18900,45
32000712976650058,18900,45
138512258456634742,18900,45
69915884014192578,18900,45
8201214153754148,18900,45
15799263297784499,18900,45
46921682494506099,18900,45
55027103894893590,18900,45
104701109548588564,18900,45
423857265640426108,18900,45
29562268947824656,18900,45
61325288109846128,18900,45
120748961739884662,18900,45
43399804905976721,18900,45
5155820934481440,18900,45
10368655848478591,18900,45
23135293723335938,18900,45
106724341777867025,18900,45
139020012171056315,18900,45
30022673700995796,18900,45
4800427817605243,18900,45
1799095174375917,18900,45
169496289386163519,18900,45
32313058216001496,18900,45
42781350850942447,18900,45
114581770404576647,18900,45
62586181450969542,18900,45
45394821409968018,18900,45
40277063785296201,18900,45
22864948388345475,18900,45
171075133545778268,18900,45
11353120883201910,18900,45
15581951145158773,18900,45
18033552111031048,18900,45
21340898581535703,18900,45
18567281134137764,18900,45
3130432380142927,18900,45
11662049986106032,18900,45
46405486219025374,18900,45
211469578452439,18900,45
30196269851605516,18900,45
1265207277313538,18900,45
4052647016339536,18900,45
123143746223608893,18900,45
11046330265686770,18900,45
103909318795873424,18900,45
32991264431312360,18900,45
227156942944381287,18900,45
317307249171994069,18900,45
53819006480695558,18900,45
73772213831479514,18900,45
140760248107116444,18900,45
48070928493974175,18900,45
33416673932834288,18900,45
29842242390167720,18900,45
398348471409764784,18900,45
22861120221797162,18900,45
22898336895401134,18900,45
103330830245162189,18900,45
327433942837959693,18900,45
42397129778427571,18900,45
11029363145689785,18900,45
47447536914206732,18900,45
467950589444843310,18900,45
112013816282387542,18900,45
101607458357647633,18900,45
16052101896739666,18900,45
281540830841934435,18900,45
102307278919694904,18900,45
254689964978368997,18900,45
117554207987091802,18900,45
189030148949202779,18900,45
168500887774411807,18900,45
17078573767559972,18900,45
147201062226023260,18900,45
24183739708981322,18900,45
126047437379514740,18900,45
17454547242647504,18900,45
23726155058583898,18900,45
1017162767313721,18900,45
121169673543224628,18900,45
11487266220197020,18900,45
24319414905075328,18900,45
231506342518142263,18900,45
108589058519405347,18900,45
1301931022355051,18900,45
41677515728736416,18900,45
15361043229090324,18900,45
13580629401803779,18900,45
6317697762475927,18900,45
5347103535230395,18900,45
9687310738625420,18900,45
20072281044960060,18900,45
125541362257293864,18900,45
6080664923201845,18900,45
23374577203731563,18900,45
16465590908102792,18900,45
29483220578285565,18900,45
1926687387829783,18900,45
56888859512285668,18900,45
25791432885191344,18900,45
95010466927004371,18900,45
386730785049125170,18900,45
10921915274328175,18900,45
2427987738802014,18900,45
53095233181360519,18900,45
650810393454230,18900,45
187769525150335405,18900,45
36870472848441835,18900,45
3335810406761757,18900,45
28222993628122600,18900,45
78786193456510456,18900,45
47043566078570693,18900,45
75317040497971121,18900,45
39495751300185969,18900,45
61606203061525640,18900,45
68090548295970850,18900,45
22765193843404885,18900,45
74675466660445350,18900,45
61911299181904482,18900,45
31681409000999635,18900,45
42167807730612973,18900,45
59113726645161294,18900,45
85444421461544891,18900,45
5502623315597886,18900,45
28852618773821176,18900,45
105615943518052860,18900,45
25190952009732816,18900,45
156384401101441,18900,45
11729798440259203,18900,45
229180783867997941,18900,45
343781850047319238,18900,45
23219930133039116,18900,45
37828757988615050,18900,45
117980116194089146,18900,45
9600002706214433,18900,45
7012283266327517,18900,45
84971777540057413,18900,45
82473365155569740,18900,45
2992318192704038,18900,45
395264339631190,18900,45
31300622762615750,18900,45
91395343821433868,18900,45
9971402021902989,18900,45
41530626482018031,18900,45
5405546405407257,18900,45
68895280181176284,18900,45
5357194363072316,18900,45
30395673693139426,18900,45
567198831333947006,18900,45
49431955072455994,18900,45
6726953659211795,18900,45
73994499765381891,18900,45
7582121927937713,18900,45
42957189275368631,18900,45
544771286052534092,18900,45
48321047954876768,26295,43
1351109297692512,26295,43
32345339678363036,26295,43
145024985709721125,26295,43
27446273936273525,26295,43
1886547890249974,26295,43
191781007867061612,26295,43
124957914746475460,26295,43
11543618654721291,26295,43
6677108853370815,26295,43
