,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
57801146441732660,0.05921052631578948,0.03289473684210526,0.07236842105263157,0.03289473684210526,0.05921052631578948,0.09210526315789475,0.06578947368421052,0.07236842105263157,0.09210526315789475,0.0986842105263158,0.1118421052631579,0.06578947368421052,0.09210526315789475,0.04605263157894737,0.07894736842105263,0.125,0.07894736842105263,0.07894736842105263,0.05921052631578948,0.03947368421052632,0.07894736842105263,0.07894736842105263,0.04605263157894737,0.07236842105263157,0.03947368421052632,0.03947368421052632,0.07236842105263157,0.052631578947368425,0.09210526315789475,0.052631578947368425,0.13157894736842105,0.0986842105263158,0.07894736842105263,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.13157894736842105,0.08552631578947369,0.10526315789473684,0.07236842105263157,0.13157894736842105,0.1118421052631579,0.09210526315789475,0.1118421052631579,0.1118421052631579,0.09210526315789475,0.08552631578947369,0.0986842105263158,0.10526315789473684,0.10526315789473684
16126703496455461,0.052631578947368425,0.04605263157894737,0.052631578947368425,0.052631578947368425,0.05921052631578948,0.052631578947368425,0.052631578947368425,0.04605263157894737,0.03289473684210526,0.03289473684210526,0.03289473684210526,0.03289473684210526,0.03947368421052632,0.03947368421052632,0.03947368421052632,0.03947368421052632,0.03947368421052632,0.03947368421052632,0.03947368421052632,0.04605263157894737,0.04605263157894737,0.052631578947368425,0.04605263157894737,0.052631578947368425,0.04605263157894737,0.04605263157894737,0.052631578947368425,0.052631578947368425,0.052631578947368425,0.05921052631578948,0.052631578947368425,0.052631578947368425,0.052631578947368425,0.04605263157894737,0.04605263157894737,0.04605263157894737,0.04605263157894737,0.052631578947368425,0.06578947368421052,0.05921052631578948,0.052631578947368425,0.06578947368421052,0.06578947368421052,0.07236842105263157,0.07236842105263157,0.07236842105263157,0.07894736842105263,0.08552631578947369,0.09210526315789475,0.08552631578947369
471726319217819204,0.05921052631578948,0.052631578947368425,0.05921052631578948,0.03947368421052632,0.03947368421052632,0.04605263157894737,0.05921052631578948,0.06578947368421052,0.06578947368421052,0.03289473684210526,0.03947368421052632,0.052631578947368425,0.03947368421052632,0.04605263157894737,0.052631578947368425,0.07236842105263157,0.05921052631578948,0.06578947368421052,0.03947368421052632,0.06578947368421052,0.04605263157894737,0.052631578947368425,0.04605263157894737,0.03947368421052632,0.03947368421052632,0.04605263157894737,0.04605263157894737,0.07236842105263157,0.052631578947368425,0.06578947368421052,0.07236842105263157,0.07894736842105263,0.08552631578947369,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.08552631578947369,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.06578947368421052,0.05921052631578948,0.06578947368421052,0.07236842105263157,0.06578947368421052,0.06578947368421052,0.06578947368421052,0.06578947368421052
69357963598186237,0.052631578947368425,0.125,0.14473684210526316,0.13815789473684212,0.15789473684210525,0.14473684210526316,0.15789473684210525,0.1644736842105263,0.17105263157894737,0.1973684210526316,0.2236842105263158,0.1973684210526316,0.15131578947368418,0.13815789473684212,0.15131578947368418,0.1644736842105263,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.1644736842105263,0.1644736842105263,0.1644736842105263,0.1644736842105263,0.1644736842105263,0.1644736842105263,0.1644736842105263,0.1644736842105263,0.1644736842105263,0.1644736842105263,0.1644736842105263,0.1644736842105263,0.1644736842105263,0.1644736842105263,0.1644736842105263,0.1644736842105263,0.1644736842105263,0.1644736842105263,0.1644736842105263,0.1644736842105263,0.1644736842105263,0.1644736842105263,0.1644736842105263,0.1644736842105263,0.1644736842105263,0.1644736842105263,0.1644736842105263,0.1644736842105263,0.1644736842105263,0.1644736842105263,0.1644736842105263
57936774984049232,0.013157895238775957,0.06578947468807823,0.059210527319657175,0.059210527319657175,0.05263157995123612,0.04605263258281507,0.05263157995123612,0.05263157995123612,0.06578947468807823,0.059210527319657175,0.059210527319657175,0.05263157995123612,0.059210527319657175,0.04605263258281507,0.05263157995123612,0.059210527319657175,0.03947368471246017,0.05263157995123612,0.059210527319657175,0.046052632080881215,0.04605263258281507,0.059210527319657175,0.05263157995123612,0.06578947468807823,0.06578947468807823,0.05263157995123612,0.059210527319657175,0.05263157995123612,0.05263157995123612,0.059210527319657175,0.07236842205649928,0.046052632080881215,0.059210527319657175,0.059210527319657175,0.059210527319657175,0.05263157995123612,0.04605263258281507,0.046052632080881215,0.06578947468807823,0.04605263258281507,0.05263157995123612,0.05263157995123612,0.06578947468807823,0.06578947468807823,0.04605263258281507,0.059210527319657175,0.059210527319657175,0.06578947468807823,0.059210527319657175,0.046052632080881215
109483860633104040,0.03947368421052632,0.03289473684210526,0.03289473684210526,0.03947368421052632,0.01973684210526316,0.02631578947368421,0.03289473684210526,0.02631578947368421,0.03947368421052632,0.03289473684210526,0.03289473684210526,0.03289473684210526,0.02631578947368421,0.03289473684210526,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.01973684210526316,0.02631578947368421,0.02631578947368421,0.01973684210526316,0.01973684210526316,0.02631578947368421,0.03289473684210526,0.02631578947368421,0.02631578947368421,0.03289473684210526,0.03289473684210526,0.02631578947368421,0.03289473684210526,0.01973684210526316,0.03289473684210526,0.03947368421052632,0.03289473684210526,0.02631578947368421,0.03289473684210526,0.03289473684210526,0.03289473684210526,0.03289473684210526,0.03289473684210526,0.02631578947368421,0.03289473684210526,0.03289473684210526,0.02631578947368421,0.03289473684210526,0.03947368421052632,0.03289473684210526,0.03289473684210526,0.03947368421052632
63418917565243533,0.05921052631578948,0.05921052631578948,0.05921052631578948,0.05921052631578948,0.05921052631578948,0.06578947368421052,0.06578947368421052,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.08552631578947369,0.07894736842105263,0.0986842105263158,0.09210526315789475,0.10526315789473684,0.10526315789473684,0.0986842105263158,0.1118421052631579,0.0986842105263158,0.0986842105263158,0.10526315789473684,0.0986842105263158,0.09210526315789475,0.0986842105263158,0.10526315789473684,0.07894736842105263,0.10526315789473684,0.0986842105263158,0.1118421052631579,0.11842105263157895,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.1118421052631579,0.1118421052631579,0.1118421052631579,0.1118421052631579,0.11842105263157895,0.11842105263157895,0.11842105263157895,0.11842105263157895,0.11842105263157895,0.11842105263157895,0.11842105263157895,0.11842105263157895,0.11842105263157895,0.11842105263157895,0.11842105263157895
7842812135112278,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7752002675748699,0.052631578947368425,0.05921052631578948,0.07236842105263157,0.08552631578947369,0.08552631578947369,0.07894736842105263,0.08552631578947369,0.09210526315789475,0.07236842105263157,0.05921052631578948,0.05921052631578948,0.052631578947368425,0.05921052631578948,0.05921052631578948,0.06578947368421052,0.06578947368421052,0.06578947368421052,0.07236842105263157,0.07236842105263157,0.07236842105263157,0.07236842105263157,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.08552631578947369,0.08552631578947369,0.08552631578947369,0.08552631578947369,0.08552631578947369,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07236842105263157,0.07236842105263157,0.07236842105263157,0.07236842105263157,0.07236842105263157,0.07236842105263157,0.07236842105263157,0.07236842105263157
6208160809085086,0.04605263157894737,0.06578947368421052,0.07894736842105263,0.08552631578947369,0.08552631578947369,0.13157894736842105,0.125,0.1118421052631579,0.13815789473684212,0.1118421052631579,0.13157894736842105,0.14473684210526316,0.15131578947368418,0.13157894736842105,0.14473684210526316,0.14473684210526316,0.08552631578947369,0.10526315789473684,0.15131578947368418,0.13157894736842105,0.11842105263157895,0.125,0.15131578947368418,0.13815789473684212,0.1644736842105263,0.15131578947368418,0.17763157894736842,0.17105263157894737,0.1907894736842105,0.2105263157894737,0.17105263157894737,0.17105263157894737,0.17105263157894737,0.17105263157894737,0.13157894736842105,0.15789473684210525,0.1907894736842105,0.1973684210526316,0.1973684210526316,0.1842105263157895,0.1842105263157895,0.17105263157894737,0.17105263157894737,0.1842105263157895,0.1842105263157895,0.17763157894736842,0.17763157894736842,0.17763157894736842,0.17763157894736842,0.17763157894736842
85737362293581491,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29090959227789333,0.03125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53482424371245635,0.04605263157894737,0.03947368421052632,0.05921052631578948,0.04605263157894737,0.04605263157894737,0.07894736842105263,0.04605263157894737,0.06578947368421052,0.0986842105263158,0.07236842105263157,0.09210526315789475,0.08552631578947369,0.07236842105263157,0.10526315789473684,0.125,0.11842105263157895,0.1118421052631579,0.10526315789473684,0.14473684210526316,0.1118421052631579,0.13815789473684212,0.125,0.11842105263157895,0.13157894736842105,0.13815789473684212,0.14473684210526316,0.14473684210526316,0.13157894736842105,0.14473684210526316,0.13815789473684212,0.13157894736842105,0.1644736842105263,0.1118421052631579,0.13157894736842105,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.13815789473684212,0.13157894736842105,0.1644736842105263,0.1118421052631579,0.15131578947368418,0.15131578947368418,0.15789473684210525,0.14473684210526316,0.15131578947368418,0.15789473684210525,0.14473684210526316,0.15131578947368418,0.14473684210526316
7188227013904142,0.03289473684210526,0.03947368421052632,0.03289473684210526,0.03289473684210526,0.03289473684210526,0.03289473734403912,0.03289473684210526,0.01973684210526316,0.03947368471246017,0.059210526817723326,0.059210526817723326,0.046052632080881215,0.059210526817723326,0.052631579449302274,0.046052632080881215,0.046052632080881215,0.059210526817723326,0.059210526817723326,0.059210526817723326,0.059210526817723326,0.059210526817723326,0.059210526817723326,0.052631579449302274,0.059210526817723326,0.059210526817723326,0.046052632080881215,0.052631579449302274,0.052631579449302274,0.059210526817723326,0.052631579449302274,0.052631579449302274,0.059210526817723326,0.059210526817723326,0.059210526817723326,0.059210526817723326,0.059210526817723326,0.059210526817723326,0.052631579449302274,0.052631579449302274,0.059210526817723326,0.059210526817723326,0.059210526817723326,0.059210526817723326,0.052631579449302274,0.059210526817723326,0.059210526817723326,0.06578947418614438,0.059210526817723326,0.06578947468807823,0.06578947468807823
118374992182675281,0.052631578947368425,0.03947368421052632,0.052631578947368425,0.03947368421052632,0.02631578947368421,0.03947368421052632,0.03947368421052632,0.052631578947368425,0.052631578947368425,0.03947368421052632,0.08552631578947369,0.03947368421052632,0.06578947368421052,0.03947368421052632,0.03947368421052632,0.03947368421052632,0.06578947368421052,0.03289473684210526,0.052631578947368425,0.05921052631578948,0.06578947368421052,0.07236842105263157,0.07236842105263157,0.03947368421052632,0.06578947368421052,0.052631578947368425,0.052631578947368425,0.06578947368421052,0.02631578947368421,0.03947368421052632,0.06578947368421052,0.05921052631578948,0.06578947368421052,0.05921052631578948,0.06578947368421052,0.03947368421052632,0.052631578947368425,0.03947368421052632,0.052631578947368425,0.03947368421052632,0.03947368421052632,0.03947368421052632,0.06578947368421052,0.03947368421052632,0.03947368421052632,0.06578947368421052,0.06578947368421052,0.06578947368421052,0.06578947368421052,0.06578947368421052
94921768384131758,0.046052632331848156,0.046052632331848156,0.03947368383407593,0.03947368383407593,0.03947368383407593,0.03947368383407593,0.03947368383407593,0.03947368383407593,0.046052632331848156,0.059210524559021,0.059210524559021,0.065789475440979,0.059210524559021,0.059210524559021,0.059210524559021,0.059210524559021,0.059210524559021,0.059210524559021,0.059210524559021,0.065789475440979,0.059210524559021,0.059210524559021,0.059210524559021,0.059210524559021,0.059210524559021,0.059210524559021,0.065789475440979,0.07236842155456542,0.07236842155456542,0.07236842155456542,0.07894736766815186,0.07894736766815186,0.07894736766815186,0.07894736766815186,0.07894736766815186,0.07894736766815186,0.08552631378173828,0.08552631378173828,0.08552631378173828,0.07894736766815186,0.07894736766815186,0.08552631378173828,0.08552631378173828,0.09868421554565429,0.10526315689086914,0.11184210777282716,0.118421049118042,0.118421049118042,0.118421049118042,0.118421049118042
18467234329667972,0.118421049118042,0.07236842155456542,0.065789475440979,0.065789475440979,0.10526315689086914,0.15131579399108888,0.10526315689086914,0.131578950881958,0.125,0.10526315689086914,0.10526315689086914,0.07894736766815186,0.11184210777282716,0.11184210777282716,0.10526315689086914,0.09210526466369627,0.118421049118042,0.125,0.11184210777282716,0.08552631378173828,0.10526315689086914,0.118421049118042,0.11184210777282716,0.11184210777282716,0.09868421554565429,0.11184210777282716,0.07894736766815186,0.07236842155456542,0.065789475440979,0.07236842155456542,0.10526315689086914,0.09210526466369627,0.07236842155456542,0.09210526466369627,0.118421049118042,0.07894736766815186,0.118421049118042,0.07894736766815186,0.09868421554565429,0.07236842155456542,0.07236842155456542,0.07236842155456542,0.07236842155456542,0.09210526466369627,0.09210526466369627,0.07894736766815186,0.07236842155456542,0.07236842155456542,0.07236842155456542,0.07236842155456542
28798921075665767,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263
9511947319230830,0.07894736842105263,0.07236842105263157,0.08552631578947369,0.10526315789473684,0.14473684210526316,0.125,0.10526315789473684,0.13157894736842105,0.17763157894736842,0.15789473684210525,0.2171052631578948,0.1973684210526316,0.1973684210526316,0.1907894736842105,0.2105263157894737,0.1907894736842105,0.1907894736842105,0.1842105263157895,0.2105263157894737,0.20394736842105263,0.1842105263157895,0.17105263157894737,0.17105263157894737,0.1907894736842105,0.17105263157894737,0.17763157894736842,0.2105263157894737,0.2105263157894737,0.17763157894736842,0.2105263157894737,0.17763157894736842,0.2105263157894737,0.25,0.2105263157894737,0.1644736842105263,0.1907894736842105,0.2105263157894737,0.1973684210526316,0.1907894736842105,0.20394736842105263,0.1973684210526316,0.20394736842105263,0.2171052631578948,0.1973684210526316,0.2171052631578948,0.23026315789473684,0.1973684210526316,0.23026315789473684,0.2171052631578948,0.2236842105263158
9793105592978646,0.052631578947368425,0.07894736842105263,0.07236842105263157,0.06578947368421052,0.05921052631578948,0.06578947368421052,0.06578947368421052,0.06578947368421052,0.052631578947368425,0.08552631578947369,0.09210526315789475,0.07236842105263157,0.09210526315789475,0.052631578947368425,0.05921052631578948,0.07894736842105263,0.07894736842105263,0.052631578947368425,0.06578947368421052,0.06578947368421052,0.0986842105263158,0.0986842105263158,0.09210526315789475,0.07894736842105263,0.07236842105263157,0.06578947368421052,0.08552631578947369,0.0986842105263158,0.07236842105263157,0.07236842105263157,0.04605263157894737,0.07236842105263157,0.05921052631578948,0.07894736842105263,0.07894736842105263,0.09210526315789475,0.09210526315789475,0.07236842105263157,0.09210526315789475,0.08552631578947369,0.07236842105263157,0.09210526315789475,0.07236842105263157,0.052631578947368425,0.052631578947368425,0.09210526315789475,0.07894736842105263,0.052631578947368425,0.06578947368421052,0.052631578947368425
2632383878679747,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754,0.08552631629140754
6225925391521215,0.02631578947368421,0.03947368421052632,0.03289473684210526,0.059210526817723326,0.03947368471246017,0.052631579449302274,0.03947368471246017,0.046052632080881215,0.03289473684210526,0.03289473684210526,0.07236842205649928,0.08552631679334138,0.02631578947368421,0.03947368521439402,0.03289473784597297,0.03947368521439402,0.052631579449302274,0.059210526817723326,0.052631579449302274,0.059210526817723326,0.07236842205649928,0.06578947418614438,0.06578947418614438,0.07236842155456542,0.06578947418614438,0.059210526817723326,0.059210526817723326,0.06578947418614438,0.06578947418614438,0.059210526817723326,0.052631579449302274,0.052631579449302274,0.052631579449302274,0.059210526817723326,0.052631579449302274,0.059210526817723326,0.059210526817723326,0.059210526817723326,0.06578947418614438,0.06578947418614438,0.06578947418614438,0.059210526817723326,0.06578947418614438,0.06578947418614438,0.06578947418614438,0.059210526817723326,0.052631579449302274,0.052631579449302274,0.059210526817723326,0.059210526817723326
71909733182411461,0.03125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229581059648261980,0.10526315789473684,0.10526315789473684,0.07236842105263157,0.06578947368421052,0.06578947368421052,0.06578947368421052,0.08552631578947369,0.09210526315789475,0.09210526315789475,0.09210526315789475,0.1118421052631579,0.10526315789473684,0.10526315789473684,0.1118421052631579,0.10526315789473684,0.11842105263157895,0.0986842105263158,0.0986842105263158,0.09210526315789475,0.0986842105263158,0.0986842105263158,0.11842105263157895,0.11842105263157895,0.11842105263157895,0.11842105263157895,0.1118421052631579,0.1118421052631579,0.1118421052631579,0.1118421052631579,0.1118421052631579,0.11842105263157895,0.11842105263157895,0.1118421052631579,0.10526315789473684,0.1118421052631579,0.11842105263157895,0.11842105263157895,0.11842105263157895,0.11842105263157895,0.11842105263157895,0.11842105263157895,0.11842105263157895,0.11842105263157895,0.11842105263157895,0.11842105263157895,0.11842105263157895,0.11842105263157895,0.11842105263157895,0.11842105263157895,0.11842105263157895
1300790572247429,0.09375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
