,cost
1508125814205816,17.732384204864502
13361693758170482,207.66399204730988
23847152668275525,344.0642054080963
6851536339470133,66.84071815013885
100410897578293962,178.0158840417862
28383081524093936,68.96434891223907
24791302020740771,250.64404010772705
110286288720169554,7.097648024559021
41256581019856814,22.69143772125244
17229780853191674,216.52082085609436
368182295747402215,3.0748684406280526
6605036176126274,5.205448746681213
54559343187730696,117.49233591556549
28344386412610416,126.74325716495514
25170544161848439,10.067328929901125
25150213991581187,132.55442869663239
54468040070724916,1113.868701338768
67020985413993909,92.76115798950195
11650548663108608,11.982179880142212
6470864402896536,51.020795702934265
11391366464607887,7.7140103578567505
10097053711253041,7.571599245071411
29951703378918408,492.8948781490326
43902643295094218,53.1403329372406
100317808712675780,40.499314308166504
13480055939944287,41.793766260147095
89258552619889685,169.22181475162506
59063694356413103,10.09254276752472
52338924286027367,171.89950513839722
188575384641272179,109.34401941299438
5342367012399691,11.40327215194702
24996711311943010,373.05654525756836
65443262689596816,28.66287672519684
89243381137742121,132.57567811012268
178963362041965679,6.023304343223572
27431434617958006,144.5628206729889
215552217406152,110.34950160980225
100551476461653760,219.63354444503784
7742297627989142,233.1086719036102
40035548956079277,42.29027605056763
1324271334175674,11.487196326255798
14755967918420205,17.106717944145203
39333106151192525,65.73441314697266
20014036825385792,189.22335278987885
73562257556220239,6.268994212150574
10432365253098979,376.12733232975006
7486102911512216,37.38287329673767
122140801052186309,158.06597316265106
47323236009198489,54.00420105457306
4784244292657924,130.39980733394623
15012351323861923,42.86207914352417
131659338478108575,49.46867525577545
3186562643324469,4.64316189289093
20152717345129365,4.529996752738953
10148643603689772,856.6743605136871
56800470072408573,22.30676567554474
9558434797547477,2.451715469360352
39291991047148084,512.9368562698364
5882202220140826,5.123583555221558
28029397463035542,57.07844948768616
5341514360028914,339.685244679451
89229247723573819,273.50968968868256
14752456475336287,23.557383179664612
103461602493818208,161.045703291893
16321050028941399,72.7803612947464
93693097655308815,104.79364883899689
289546553593770465,24.055931329727173
169941877191298500,556.0345199108124
19896665611691235,22.87428081035614
245410240096058262,108.42613458633423
56569666136066478,29.229919433593754
265948607206135224,141.1662677526474
190785490453386775,33.40999639034271
223755787079402264,5.359497904777527
4327122027709541,423.6937983036041
37221619196782402,10.529610514640808
32487821689055123,25.254780769348145
87333317941658930,696.3528872728348
85976953691781057,6.448086500167847
106874502997006857,78.62082803249359
3225161718947055,35.042129039764404
20974992904042525,113.58469438552856
20868745388582947,6.709126234054565
30421586589240607,389.03587090969086
144279267541552778,137.55739557743073
75531449621166318,208.81636977195737
25339746874529531,18.94367742538452
27759044008686080,24.16767728328705
5597707965988177,101.47383761405943
9276935862833310,13.684194684028625
29986711348466013,108.98377692699432
126641607090185594,646.0108695030212
2186367983539827,21.670984148979187
76224442520131387,68.12230670452118
46845261185452952,13.842605113983154
13312162069967763,8.83791995048523
3943981955913719,69.89008939266205
14086958174029912,534.0750780105591
276729585306408055,458.4033908843994
96072112392877829,59.991326689720154
70272769936358046,8.126788973808289
120774450289558091,64.25599265098572
92020179574434761,10.81342387199402
44213466816646179,10.304938554763794
63011119887101470,511.9652271270752
27256787575624820,23.507288455963135
9195024778587132,6.269407391548157
24961653324551060,7.486523389816284
142906091125235611,5.488429069519043
10442850975515222,71.19585704803467
27345854514834983,22.903172612190247
23765532745340574,88.94710433483124
44141135659681922,558.9798066616058
121796512686348680,64.31814503669739
4341656323047335,116.80273234844208
71095825892962170,33.327735900878906
8461644391739478,2067.333060026169
74079671231346748,1144.1709191799166
24934478248055822,299.5587692260742
17145039538447826,226.4253277778626
11341972434272317,195.81143283843994
2424320709137115,26.404902458190918
309921302703818685,180.56019961833954
6436045849831998,4891.296293258667
124605508019802213,911.1724321842194
38171347761659608,2155.121012210846
18025359334950455,1248.1407561302185
29167267344336900,530.7820966243744
2011303323950319,25.147930383682255
13817446923659018,23.733349800109863
25550685462248782,1090.418002128601
408770392818256266,54.810651421546936
10888870407337597,131.87934386730194
2505118647867107,415.27364695072174
28198328932177231,3.685262918472291
22887257858643559,33.25655019283295
11901925919125703,200.70667672157288
60720498643903580,1085.9867255687716
180343051721319236,2113.235770344734
23226342749304355,102.82661390304564
21863047028389515,1423.09810256958
155111885676993618,169.4053783416748
16025062610312428,279.72374653816223
285141246795113761,208.04453432559964
80490794062276473,41.6051219701767
20343626842585402,4277.961370468141
304855090787602126,263.9274146556854
13463153082138282,88.54782211780548
159004330052509959,1904.526760816574
32134250802110417,1732.0636801719666
166649789891331386,61.0210280418396
108179384164668860,362.876079082489
153858745856110916,95.55827450752258
151843309472508443,3014.1587686538696
14133745143476787,741.6331670284271
57355039030675036,282.9397990703583
168125722288206697,605.6522657871246
1487361480372885,316.8443691730499
102689076860535248,592.7594465017319
33775962051136338,1508.5184261798856
2981589160388033,117.9734616279602
12047860241618086,51.024431347846985
34411027547486870,47.66783034801483
118898345919668798,127.68206930160524
589698216116831394,1150.2545603513718
121503048590796783,3.355916976928711
17885049260294611,249.47218370437622
75511805996178123,288.023690700531
23807164270952059,90.37018537521362
22430046297949754,29.515682458877563
54323035854778332,152.3047901391983
31741166207344481,45.26197075843811
290557712328890216,66.55764877796173
153257934949239350,189.06493198871613
4307152921565303,85.76965808868408
119353828649489819,21.956620097160343
95090573015207193,95.88546299934387
10871567533752035,145.18125569820404
129469619703889260,280.21530842781067
33971308289909980,52.67974877357483
11017894198088742,58.279938101768494
16460777072125672,1383.4724026918411
102982441305126998,246.062185049057
104595054055108086,33.42813003063202
35146721694441467,893.2335205078125
1548656249016986,31.440545916557312
27433569256114809,56.48656153678895
100423834391031358,265.9603521823883
1670820831850107,1323.390195131302
57329275045619254,152.2066127061844
21000097704119644,342.48325204849243
6997354582190548,3169.425627708435
5666261997182851,691.4404182434082
53009939139860488,1581.8208408355713
120548054994629245,48.11233627796173
2648916433616190,297.4894390106201
32728608937553563,1109.6255607604978
2925078834224314,46.61266314983368
29827569973991454,153.27551448345184
10138436780647435,65.71068918704987
44079083237371408,34.60194528102875
30583996793360354,441.8676075935364
75708630347141461,35.28722035884857
13888459089784093,246.29673516750336
188477700995279972,675.2334868907928
21677026827451998,4.388762950897217
14604647590589133,1700.9268904924393
53681388196199148,238.7882668972015
89699339809467165,56.86106467247009
73944835632064183,1880.2378594875336
47605178492334246,25.402512311935425
31660582874453746,24.539733171463013
2445487154286291,68.91990971565247
37205103307823273,91.0983703136444
119956020283096729,1552.6371920108795
28452155804187344,542.0973958969116
25214894344947799,1305.216296195984
18552616062908183,112.21264350414276
30201770813818000,226.0550068616867
53739928164796707,207.11172699928284
204217261260500879,908.4669001102448
31855664899844986,1357.8428909778595
2722854155268139,1247.718309521675
185007722532426454,388.2825376987457
179858290471745814,231.17554593086243
65168373148836363,171.61692106723785
112934474453748414,2059.813691020012
20655246417299751,143.05655705928802
34173154016017458,50.07671368122101
109623929586475358,986.5130084753036
22799577235865260,106.22894263267517
21765869773590971,423.4827580451966
6028821599877937,338.8577516078949
91221755466904294,921.8625998497008
3961065514573281,217.1480643749237
28651337283310960,320.37607514858246
24257224758683328,102.57296419143678
166166185448416714,269.0489000082016
78854534744831739,3.362551212310791
258556072587646171,1744.439291715622
85985772953540312,1265.4383234977722
475606955505433122,622.5448290109634
8927303056472807,3.527465581893921
19384527130756667,12.442899227142334
52031159408195920,1447.9688789844513
52980926456315553,2211.0207546949387
383259336879856689,35.310049057006836
36971266118312098,272.78088200092316
81745442020675890,2093.2327456474304
104411336192526827,84.09147310256958
23465070602615915,30.281832218170166
11679880809974147,14.739510774612429
48598456171943217,892.8215922117233
134268946911841341,1406.5138852596283
15843565822698942,478.0262657403946
7427897782508228,7322.0661561489105
454473082902633640,401.87869572639465
2717367450534010,53.27208161354065
69729861436639817,223.19414258003235
8038035046591514,361.7427380084992
260451259863228894,5502.901306271553
25593175777972629,264.8637361526489
52314428142501095,52.81558156013489
1694510172938109,169.0245178937912
23024766392366763,2233.48232793808
114739345841983283,478.26441848278046
313862447956845083,442.3236382007599
378939447328209052,1315.2632167339325
10707968439445465,154.48151850700378
219388520505861299,822.8817658424377
318141905961873419,2289.096269130707
16926442473622021,38.468719482421875
23699898504621786,2842.6010739803314
298478935300601075,50.984713435173035
260841942838683962,961.7769229412079
7479934576475647,56.43511343002319
92366483177364227,463.43250155448914
24540707286128694,2.0249953269958496
99921153640540806,4292.424317598343
13745449462665182,35.22496294975281
28607134111695084,4.927609443664551
29928669293093583,2293.204486966133
91450159246031222,2081.4428032636642
48945988678110647,265.72399616241455
16334766579143236,81.14306342601776
9943896262534110,807.0846869945526
3559845220538612,2226.209352254868
316142366630388504,1533.9077796936035
31633665533761974,495.47331178188324
180827803228145608,413.7924792766571
391191663469623480,668.6220054626465
28817224144160156,755.4732356071472
2019304799619084,184.42202973365784
120242854396701590,1704.6105221509933
113385187050576609,417.3233331441879
84957086517733381,240.24014103412625
56540217647092326,65.487353682518
2548166013729620,666.325098991394
61378008654876270,4861.363353967667
146552106178457578,33.524139165878296
3862235012751962,2889.031178236008
89366186861567234,64.9859367609024
50833900782440200,861.0440982580185
43001248234673669,111.117347240448
96675078098362097,750.9079793691635
1159573737834756,570.2937171459198
29965756827584183,226.2478016614914
15886251108559841,111.93920886516571
43334773005040883,23.147509932518005
845935233105455,1301.888377904892
127381069937688862,140.2771394252777
111574795809574534,370.32144474983215
64022593624160856,97.29735946655273
21154213991115555,2150.0670193433766
27088435101764619,2.9624485969543457
75564122434766802,575.2215937376022
38983559867402514,105.20940124988556
51057428556098718,212.34611666202545
269089118131358103,1819.630057096481
106706709251328920,271.0205694437027
66429981583720252,2.5878124237060547
39714387826935227,63.193341970443726
42534792150319171,117.06955659389497
141426636448585427,1021.7550520896912
15068897482770457,114.0811527967453
17130175245367351,108.52554404735565
29483553935287391,495.8412939310073
29181440395665805,313.8462536334991
8022262804774619,213.95198607444763
18246052513452946,73.72559881210327
97953169973044941,115.27032005786896
100504369193986802,801.2664332389832
254542820069197223,1035.4494495391846
40319190347143184,854.4945816993713
1127084196951670,1141.5584853887558
438386369326922456,4696.672349333763
18214154922555882,355.7854859828949
365911938675441679,47.44752812385559
54070040095697606,1059.0255529880524
2561654153792298,2132.51662170887
79425070282606851,818.8446516990662
129679002411285217,30.774728417396545
16797777615481521,889.390785574913
140649013469030896,2079.0208303928375
21951775409809470,1437.034411430359
28510549022200177,521.5555534362793
87886647772783032,147.86423683166504
77002079074477491,2172.3274651765823
60646313112102451,540.5322476625443
16147918803464686,207.34345281124115
13521192914230212,16.80004048347473
54297691847189142,27.815579175949097
25824567055004968,44.9680792093277
10756370418534903,30.327221751213074
353004335772883959,6.62549364566803
102341857848254040,4.281119585037232
7278077100410968,95.68462693691254
3358465456615111,218.4974993467331
429864292358247242,23.21489155292511
121920364758016625,16.38712739944458
2695538024568438,3.636542797088623
196701390716471295,2.4451377391815186
25620698192901490,60.749351501464844
142166362890403775,3.3533360958099365
27837791795899714,5.128606557846069
349672879210570674,2.606046676635742
107504092488999045,2.6858592033386226
6467907068215374,4.638263463973999
60609875596076254,53.96981084346771
27266915609618735,10.876787662506104
16693343978803030,120.41532480716705
259766883962689921,17.329577565193176
152487555343622121,7.036338686943054
57857867589809917,15.81319510936737
9257440302773365,2.833831787109375
112807009977212453,45.220885515213006
69986348059603827,8.585973024368286
120907537608950988,38.714940428733826
63676956719695759,9.781444430351257
288920464959416,3.5595349073410034
2871891469240554,3.4170944690704346
90719206088693429,60.78493511676788
302689766656584593,11.081815004348757
10367597744856841,22.672179222106934
11568468057054126,3.8947465419769287
18050113099016498,31.96046769618988
6303019440732204,198.73338890075684
61250063460261979,10.307838082313538
17195029256399796,10.362103700637817
30405127407862021,25.18006587028504
126940858605552388,4.2518686056137085
7481858101013198,36.06388199329376
31266658345078649,14.52237594127655
95104654877786127,6.239638566970826
134677195187069956,23.70576763153076
19739281289550013,107.74754464626312
159448707179369444,220.11012136936188
12007784339607170,5.383124947547913
114745148825264667,23.511465668678284
70973832637466142,5.068073511123657
11706750471316235,9.810496091842651
52749086077907191,153.08742570877075
16999991331009150,2.473214268684387
3957525458546824,36.49279952049256
27323989569085089,23.86084485054016
17086486810609233,146.7366465330124
15389889816552121,10.277181148529053
29763543867160425,21.413545608520508
103176711456465735,14.63291072845459
1111216266779351,21.182891607284546
30438101138153852,43.562687277793884
10079577032987213,28.235294222831726
88407588983016363,39.45242202281952
3526211682522233,31.61892557144165
3865081181158100,35.56229496002197
11557929653638687,26.442147612571716
93035084996725848,35.328045129776
24110661802227962,4.025729417800903
52600715256140556,6.8754202127456665
22673969433675834,37.57323467731476
465790014576697850,3.1489484310150146
30878345225854732,41.76706337928772
32015596321176774,29.82975924015045
123571674974063819,2.0978806018829346
109003275435003224,6.033109188079834
15084118309223853,44.20221030712128
117086470513789422,4.2123860120773315
329764244360944944,3.5211375951766968
311254669475761,2.4065710306167603
89833611813461718,3.240297555923462
6817530460058301,34.48637926578522
1880542636977293,4.245958209037781
10976737216523583,22.737983465194706
121091976477095280,3.288832426071167
11337746817777912,84.64876925945282
101922278332238230,103.19060921669006
6213025556239623,8.964232921600342
293492730110751,165.0592247247696
11188593037261544,5.013210415840149
5733168179853743,16.14037799835205
19243538580637795,11.391417980194092
35554260423451064,136.5836215019226
11479074622321138,13.06181800365448
7697546661474650,6.403928518295288
26265715954418375,6.619788408279419
10332453018848961,6.070190668106079
246661123259951874,15.202307701110838
383185679404098010,76.00096666812897
25951652445920416,37.61357057094574
303519507347192317,3.288726568222046
397243276419556312,82.45832216739655
30074472561442880,52.24654471874237
15530542436382981,3.4715850353240967
112899339262000003,3.440180778503418
26755246660731410,21.215661644935608
24331884990199843,4.207776069641113
7013262468378337,6.726919889450073
3006740292938287,108.23297321796417
114417231136602832,17.716885805130005
9247623973852892,3.0212514400482178
3525676660937803,29.64265036582947
97510770876370366,153.55035066604614
102237274856900689,7.598785638809204
8951714264189134,3.5883504152297974
103272566616929856,57.93754518032074
153723293416478556,17.483453392982483
68332761707146067,8.10534131526947
13004155606242660,35.76649725437164
117100999322326811,11.910834193229674
19400477928369794,2.127595067024231
94475136644297839,64.78616106510162
286237527922642369,3.7711833715438843
6461634151554172,81.77744317054749
8056488442795865,8.19469690322876
7881002531563877,15.650405168533325
98443920114840532,99.51227509975433
7107313923314494,21.81006669998169
256361982668514007,6.058309197425842
330684282553281844,4.8712098598480225
9286611285613798,2.8458480834960938
88014431480433391,20.842430591583252
107643217003550028,16.344162225723267
295292913359091735,93.80354380607605
106902250966921947,17.280397057533264
27842059444947114,4.455016374588013
22517681159010403,53.289395689964294
172702385832156016,9.69510805606842
180268354030118088,385.8341519832611
89743844574630752,82.67008543014526
7788304020456906,34.01130425930023
13457657671086712,16.97725212574005
2154091136701152,56.472495675086975
390196724625714535,24.016852617263794
3142106321633607,44.24526000022888
84642033333756543,14.855299472808838
61240572227799760,13.0276460647583
2011652701948881,40.426074862480164
18368461411247075,145.7830090522766
161295870936346685,28.0941264629364
12988286039361569,26.053524374961853
8888390457298953,5.12717342376709
12019048418111828,3.909571409225464
16640825142942665,4.028454065322876
62196446620842601,3.3773715496063232
147105524639135210,31.724497437477112
185442287627568069,2.3321903944015503
21984230465204490,14.885407328605652
20868996630749149,83.23740684986115
13212943095951836,3.765810012817383
21898645112255510,17.25722587108612
54544544252387885,4.655563950538635
74684845006593629,55.2706413269043
159687908641776167,3.819317102432251
162740499877927148,97.63157510757446
194668841013394003,7.81289792060852
311895751419748634,6.786696672439575
53581644221211617,25.465688228607178
8920773320703114,2.9970303773880005
50334335112075347,17.303797960281372
40550937539004031,2.251936912536621
37636490547801074,76.76239550113678
153661800396175602,12.384024977684021
59825470116350829,24.37874007225037
60779842964082276,14.082883000373839
155026554300184750,31.97149407863617
258006035457307775,57.86620879173279
5811781651458398,3.117834687232971
125974002449933497,86.12531363964081
35844389531086516,21.684982419013977
38320696111139872,4.209225773811341
12337874183687823,10.309952974319458
128422768523982384,3.2376999855041504
12607516600175548,152.13256311416626
12102972582584943,2.9251242876052856
197004952946984112,10.752044796943665
1103290051275175,49.26456546783447
23508669926020208,2.7966525554656982
107253031862047044,136.74157869815826
28818136361915628,55.3302446603775
17304868852860697,39.5612473487854
111227098155100,121.26606571674347
27430837009342645,14.602945804595947
26780862848083596,22.096011877059937
76542763572778631,94.64570939540863
56914928500823010,32.48642015457153
18247343910959601,14.635879874229431
106644801653549070,3.1298465728759766
99263479914450236,55.51833724975586
17333913123154662,31.088176131248478
28807382467521975,144.06408047676086
25321687410177793,16.560442805290222
16974681558217424,19.752434611320496
21124912295070285,7.970454931259155
10136943313298928,451.68645668029785
68088583902045184,17.61938452720642
83078790765878920,78.93229973316193
438145062395680074,68.72500455379486
56510169330412392,29.183001518249505
43837821636718565,2.818188667297364
75738458107907265,16.67643713951111
21009522927632474,56.07407879829407
22095849237636110,3.1424291133880615
93943637217551651,26.2214640378952
21197502156787955,3.80878496170044
126286098012571580,4.146477460861206
77520478930991204,9.806277990341188
11297745411684277,2.748385906219481
59295306558957847,3.224881887435913
141296258941616919,227.2693659067154
437391108139424085,2.4352709054946904
53670561094033938,101.59176218509674
15469793377216098,11.279808521270752
1095979980343031,21.622938036918647
74943824040102631,2.438794136047364
61760892586747892,19.763718247413635
1085020329530406,69.81111562252045
30602502796839205,8.541900873184204
28130612808602306,9.738261461257935
67370868309974300,267.61997640132904
392085779651860377,16.220043659210205
22793445732740696,4.629987120628357
36650769391054216,36.00527560710907
25371013430554405,33.81218218803406
444416239770150113,84.06689810752869
103762763725815550,3.0672887563705444
109182966243436595,7.821591854095459
322517885295013689,20.675433039665222
112776788245952107,36.910279512405396
18530352031920051,96.86427652835846
5111479225548930,13.96086883544922
1891318607643177,2.034886956214905
118605558569756675,9.103159785270691
63905311029357793,344.85029101371765
23935129208779125,75.47355055809021
152430881281975970,14.101860523223877
106747652671293139,91.52321457862854
28496649080500439,109.19800066947937
18308741269333766,12.313317656517029
19283878209562035,337.5408775806427
296704498302949840,4.407132387161255
39729045982757190,294.81736850738525
15248278773397705,2.3849682807922363
28437057238934257,42.0127022266388
10726244843501246,2.72112250328064
42631943432325989,22.962189078330994
15272026238498918,47.964423179626465
110200033210249460,868.3598251342773
56744269756350031,1070.8746700286863
190634560718440,22.962423086166385
37256982587662051,290.8135573863983
14779336946347631,22.352554321289062
64209309589419305,210.9519647359848
22606355699184825,1212.6519811153412
45307235416667487,8.033320426940918
66692831096052279,39.044923424720764
13655089767276115,20.746118903160095
31756011850736666,1671.7750109434128
109913799277980389,449.77777910232544
27290744038062042,249.66200721263885
17572786239629362,769.5998916625977
272018387014026269,64.59017825126648
13411728217307618,486.6087501049042
16808827512068650,2182.918080329895
33867572194365129,737.7769420146942
75003411181426265,2.7625675201416016
8970398909931117,26.113404273986813
6758230528747889,13.512924194335938
52934658911948585,638.5266578197479
92809074986975512,14.309173941612244
24094707269846259,234.5321295261383
22581907058720121,3.630700588226319
116573150262857204,2463.274268150329
11897157414792713,210.88637316226962
258348020857942410,78.72777605056763
4583054360623129,32.22511565685272
34705450909621155,50.27267169952393
4376675845701728,426.4756019115448
8101029400461886,577.9569363594055
1836527397692842,910.0380227565764
44042599685588371,86.85118842124939
1034225960328505,134.56935369968414
60991404104589761,414.25085270404816
10630503500662727,619.0590054988861
90555260225503359,672.8577818870544
1712867298504934,200.9250613451004
138435974127631976,434.1580445766449
121410800317457548,288.52503752708435
108861617824479343,497.24099493026733
402859425756788932,2770.1254570484166
69836801423974795,151.55582094192505
27576373861229740,239.80685758590698
23261908330623727,2474.302906513214
54815135972797914,14.100171685218811
3839068626562437,2.0413625240325928
40974077306951137,318.29173469543457
30538361494805909,142.14860248565674
259377308599245388,277.0190374851227
374247904547712123,21.966982841491696
37890033052144737,40.012212514877326
25135883746277963,108.46298313140868
362986516901719316,270.24305748939514
46398118321256281,39.75419306755066
66731150261153342,304.1084334850311
157922682588969127,23.667665719985962
10897921585130804,501.7015173435211
13015303119975379,18.362738966941833
7943186335400402,11.50800347328186
78543470393300239,183.2469289302826
116612484898757057,9.611108541488647
187750171732340207,113.82424235343933
119955370451625311,35.028963923454285
56121197254882103,89.90361094474792
85935773383310983,349.8160352706909
20937590042725842,246.28892529010773
44969940057948101,338.0243167877197
89333516691327354,20.090601325035095
26595276648040568,1519.2242639064789
63789501459751402,258.0208475589752
44072748162866826,369.7162666320801
20467185152277497,1234.1361825466156
1951378396815129,260.31930339336395
3626710760079466,46.35103225708008
52326310289768925,240.73654973506927
1851634970261127,408.6681706905365
749648752010447,184.01058757305145
110787935397633347,344.3269135951996
14450123831526662,3.2224667072296143
62750764831326375,544.1553121805191
26655665313009158,312.94576621055603
45112674771713614,102.2819973230362
8404272193570751,11.216139793395996
24566333086016268,589.8466211557388
27935747696737922,15.384848713874817
108978304599377630,270.50929605960846
21031787700133326,2047.6610743999483
378109889331409865,65.8022528886795
9352403679223493,7.283956766128541
6501742426932102,719.8856685161591
11382646158284163,323.54401659965515
214485039477358128,120.99022936820984
39091685662496857,1069.4238903522491
1235274224449755,1128.6651949882507
117817898410921223,181.87876212596893
2240580209600776,134.21448457241058
71021465599798426,1015.6863762140274
60352833285008958,18.318317651748654
57994920186224039,8.771077632904053
14397822013539643,449.6602306365967
127506717743478723,60.373985290527344
8637499315893661,455.7273778915405
9683547565908869,14.513342738151549
200405251601151011,264.1673412322998
24469849639783846,150.7839115858078
25056427526778281,66.69021081924438
12558357492476637,28.272399306297302
74086731697514743,718.6667900085449
85238481565152495,17.52707850933075
116750003979360877,22.07463073730469
21539704889307278,83.77609848976135
20014385380912814,27.587405562400818
94360375715507343,515.631712436676
40275732783698972,32.577926993370056
22124995821939629,863.1929113864899
28320412855910191,15.666113376617432
25383793344237472,326.1156113147736
146167416059647044,12.488128185272217
22704778158054066,625.4468421936035
24970397120764861,1108.766451716423
18197264723878355,305.0348290205002
20362390353329164,12.61970281600952
105861383670528077,9.234307050704956
40799413281285708,519.8149909973145
153606357175713853,2.3114795684814453
14814684340523832,16.78796374797821
70823683073804,640.7682083845139
71003600663720144,274.3413623571396
92594964808291796,17.624642848968506
11927658930850629,96.17702412605286
34516692590024842,3210.419764280319
25825518924266288,143.87341439723969
34906882213355166,811.1198344230652
96161810430853659,1775.56742477417
121793391393426982,18.315964937210083
103731121676960082,363.17215967178345
14075693797184122,257.38575661182404
74324367045002711,11.497202396392822
2649563821391727,63.27027988433838
9987521531320559,38.420883655548096
35801116189066932,643.7364277839661
90937964265982446,1040.6689314842224
259011314992908653,56.01573312282562
61505848399943420,801.2783536911011
28430675150774257,120.76110577583313
12913360070429226,10.608171224594116
54950216592548587,48.257023334503174
11219823967026928,204.96132504940033
25845008662863693,138.22958850860596
177918320426722610,260.81924283504486
164539684341723498,32.15900683403015
27730915767110984,2593.2312026023865
15238126990934411,48.68637800216675
19778149590463121,84.08282136917114
56457767751216961,22.02011311054229
16502455096506925,92.86717963218688
101862473024417780,54.12544000148773
12302670064798295,100.17033267021179
196916957141266075,2.847152709960937
97690808927668770,389.83038663864136
42655859696195200,716.7667639255524
26743688397970868,54.96438026428223
3266285076483634,1498.0012838840485
176557342218628470,85.75486159324646
40962514433602323,80.81458079814911
14810533430395843,367.0007667541504
32501384178144336,851.7509053945541
7297051982974491,26.30881977081299
6131169759352653,62.84776759147644
21940115169933597,84.05525028705597
25946955920097400,275.28603434562683
146230862127076765,923.2735331058502
27765783911456744,12.978879928588865
33750577071852418,19.79033660888672
3744712023634387,245.52627086639404
10751318177802840,31.63922369480133
12218550526136058,3.5238051414489746
113870377225173333,10.043866872787476
486515094287242936,41.06915628910065
125715949902306250,73.14484024047852
74828436996788217,102.58827757835388
344717045616036548,14.787458300590515
30328214062768299,22.497896671295166
15132560478210833,18.824541449546814
281120933910189389,9.733019232749939
425263760115430004,3.3000168800354004
24296356694268238,4.899287104606628
26655951150518779,11.984505534172058
11575186356075832,146.0673463344574
5810877056752583,1.6341488361358645
38229110786647868,3.109787940979004
54610528680044640,8.286077976226808
38039643579109706,2.606822371482849
260161541722335312,49.75709819793701
190234630874180174,6.319540023803711
12422785411109073,8.477698564529419
18580555565918310,2.164215326309204
7340172705421681,2.9500962495803833
29646666292271875,5.4362616539001465
14753804562676776,2.9545010328292847
28550525149821700,2.9859445095062256
106808364121229956,2.7298176288604736
251365203016469264,17.775211334228516
372303872161867450,2.1450589895248413
12808737488097949,2.3554521799087524
24354194618770434,8.974857449531555
5488204804092962,82.52470052242279
72111976736162004,10.279405236244202
79855783095061353,41.9365291595459
299453599045799559,20.270427346229553
184144146975492156,236.71415424346924
38692035411726866,2.538986563682556
